"fid","name","gender","lifespan","age_at_death","birth","place_birth_lat","place_birth_lon","place_birth","death","place_death_lat","place_death_lon","place_death","count_memories","count_stories","count_photos","count_sources","count_parents","count_siblings","count_spouses","count_children"
"KCCC-F6G","Richard Woodhouse I","Male","Abt 1295–",NA,"+1295","52.57634","0.40889","Ryston, Norfolk, England",NA,NA,NA,NA,3,0,3,2,2,1,1,1
"9C73-F8H","Alice Northwood","Female","about 1300–",NA,"+1300","52.67827","0.97259","Bamtingham, Norfolk, England",NA,NA,NA,NA,0,0,0,0,1,0,1,1
"KNF4-1VH","John Gilmond","Male","1296–",NA,"+1296","52.61014","0.92155","Cranworth, Norfolk, England",NA,NA,NA,NA,0,0,0,0,0,0,1,1
"2HMS-2P3","Mrs John Gilmond","Female","1301–",NA,"+1301","52.61014","0.92155","Cranworth, Norfolkshire, England, United Kingdom",NA,NA,NA,NA,0,0,0,1,0,0,1,1
"L69V-5L2","Thomas de Clifton","Male","1310–",NA,"+1310","52.59761","1.47946","Buckenham, Norfolk, England",NA,NA,NA,NA,0,0,0,0,2,3,1,1
"G2JF-9V4","Thomas de Clifton","Female","1314–",NA,"+1314","52.623","1.273","Norwich, Norfolk, England, United Kingdom",NA,NA,NA,NA,0,0,0,0,0,0,1,1
"GQ58-8RK","Thomas de Aspall","Male","1308–June 1355",47,"+1308","52.29919","0.61893","Lackford, Suffolk, England","+1355-06","52.2751","1.0653","Suffolk, England",0,0,0,3,2,2,1,1
"GDLZ-TBL","William Tunneshende","Male","um 1247–",NA,"+1247","52.4379","-1.6496","England",NA,NA,NA,NA,0,0,0,0,2,0,1,1
"G6SM-SJ8","Tunneshende","Female","um 1260–",NA,"+1260","52.4379","-1.6496","England",NA,NA,NA,NA,0,0,0,0,0,0,1,1
"LYHM-V4P","Roger Scoggan","Male","about 1290–",NA,"+1290","52.4379","-1.6496","England",NA,NA,NA,NA,0,0,0,1,0,0,1,1
"LZ93-T5P","Mrs. Roger Scoggan","Female","about 1290–",NA,"+1290","52.4379","-1.6496","England",NA,NA,NA,NA,0,0,0,0,0,0,1,1
"LZTB-SGL","Henry Atherton","Male","1316–",NA,"+1316","52.4379","-1.6496","England",NA,NA,NA,NA,0,0,0,0,2,2,1,2
"G9JX-32Q","Emma Aintree","Female","1274–",NA,"+1274","53.53297","-2.57509","Hindley, Lancashire, England",NA,"51.29002","0.37932","Malling, Kent, England",0,0,0,3,2,0,1,2
"GVZP-PW1","Sir Edward de Warenne","Male","–",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,2,0,1,1
"GVZP-J7Z","Cicely de Eton","Female","–",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,1,1
"G9TS-7QV","Thomas Payne V, Esquire","Male","1285–1327",42,"+1285","52.6248","-1.4078","Market Bosworth, Leicestershire, England","+1327","52.6248","-1.4078","Market Bosworth, Leicestershire, England",1,0,2,0,2,4,1,3
"GJMF-BZ5","Lady Catherine Sinclair","Female","1286–",NA,"+1286","56.81674","-4.18396","Scotland",NA,NA,NA,NA,1,0,1,0,2,5,1,3
"LXQK-TWT","Skinner","Male","1280–",NA,"+1280","52.4379","-1.6496","England",NA,NA,NA,NA,0,0,0,0,0,0,1,1
"G64M-TK5","Sir Richard de Tankersley","Male","1237–1268",31,"+1237","53.48333","-1.46667","Tankersley, Yorkshire, England","+1268","53.48333","-1.46667","Tankersley, Yorkshire, England",0,0,0,0,2,1,1,3
"GD3G-DSM","Sarah Thornhill","Female","1233–1278",45,"+1233","53.6599","-1.6327","Thornhill, Yorkshire, England","+1278","53.95878","-1.08248","Yorkshire, England",0,0,0,0,2,6,1,3
"LHWM-M7Z","Symon De Lundresford","Male","about 1255–",NA,"+1255","50.981","-0.3385","Sussex, England",NA,NA,NA,NA,2,0,2,0,2,0,1,2
"KG7K-G9B","Anna De Cantelowe","Female","about 1265–",NA,"+1265","50.981","-0.3385","Sussex, England",NA,NA,NA,NA,1,0,1,0,2,0,1,2
"2WC9-YFT","Walter De Woknolle","Male","about 1288–",NA,"+1288","50.981","-0.3385","Sussex, England",NA,NA,NA,NA,1,0,1,0,2,0,2,1
"LHT6-SGW","Johanna De Papilon","Female","1280–",NA,"+1280","50.981","-0.3385","Sussex, England",NA,NA,NA,NA,1,0,1,0,2,0,1,1
"LLH9-JCX","John Sherborn","Male","abt 1251–",NA,"+1251","53.85","-2.46666","Stonyhurst, Lancaster, England",NA,NA,NA,NA,0,0,0,0,0,0,1,1
"L8PN-H8C","Mrs. John de Sherborne","Female","Abt 1253–",NA,"+1253","54.0474","-2.8016","of Stoneyhurst, Lancaster, Lancashire, England",NA,NA,NA,NA,0,0,0,0,0,0,1,1
"GNCV-ZXZ","Henry I de Shelton","Male","1200–1260",60,"+1200","52.46782","1.28778","Shelton, Norfolk, England, United Kingdom","+1260","52.4836","1.3662","Bedingham, Norfolk, England, United Kingdom",0,0,0,0,1,0,1,1
"GKQY-MHK","Richard de Beaumont","Male","Abt 1260–Aft 1289",30,"+1260","52.1176","1.1868","Witnesham, Suffolk, England","+1289","52.1176","1.1868","Witnesham, Suffolk, England",1,0,1,0,2,0,1,1
"GV71-DXY","Alice de Beaumont","Female","1263–1323",60,"+1263","52.2751","1.0653","Suffolk, England, United Kingdom","+1323","52.4379","-1.6496","England, United Kingdom",1,0,1,2,0,0,2,1
"GCRF-8T3","Robert de Ufford I","Male","1234–9 September 1298",64,"+1234","52.1267","1.3502","Ufford, Suffolk, England","+1298-09-09","52.1267","1.3502","Ufford, Suffolk, England",2,1,1,3,2,0,2,5
"G8GZ-Y7Z","Mary de Say","Female","about 1235–10 August 1308",73,"+1235","51.8156","0.1468","Sawbridgeworth, Hertfordshire, England","+1308-08-10","52.2751","1.0653","Suffolk, England",1,1,0,0,2,0,1,5
"9W7G-6NY","Robert Valoignes","Male","1225–1282",57,"+1225","52.2191","1.235","Ashfield, Suffolk, England","+1282","52.2191","1.235","Ashfield, Suffolk, England",0,0,0,2,2,0,2,3
"GK53-CD5","Eve Criketot","Female","1259–1293",34,"+1259","52.2039","0.5537","Ousden, Suffolk, England, United Kingdom","+1293","51.85229","0.61466","Tolleshunt, Essex, Engalnd",0,0,0,4,1,0,2,1
"KGFG-DSC","Simond Shardelow","Male","1275–",NA,"+1275","52.40448","1.16958","Shimpling, Norfolk, England",NA,NA,NA,NA,1,0,1,0,1,0,1,1
"KGFG-D39","Godbolt","Female","ABT 1280–",NA,"+1280","52.67827","0.97259","Norfolk, England",NA,NA,NA,NA,0,0,0,0,0,0,1,1
"GX9P-M9Q","Scures","Male","–",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1
"LYKH-B7D","Thomas de Norton","Male","1312–21 April 1346",34,"+1312","50.7","-1.5","Norton by Yarmouth, Hampshire, England","+1346-04-21","50.766","-2.14508","Dorset, England",0,0,0,0,2,1,1,2
"L7PW-RBT","Margaret de Hampshire","Female","1312–",NA,"+1312","51.11974","-2.9","Somerset, England",NA,"52.4379","-1.6496","England",0,0,0,0,0,0,2,2
"G46G-5SZ","Sir Richard Stapledon","Male","about 1260–15 October 1326",66,"+1260","50.73646","-3.71887","Devon, England","+1326-10-15","51.51","-0.12","London, England",0,0,0,0,2,3,1,1
"LRRW-T4W","Peter Cave","Male","1300–",NA,"+1300","39.99","-83.94","North Hampton, Clark, Ohio, Estados Unidos da América",NA,NA,NA,NA,0,0,0,0,2,0,1,1
"G691-T1X","Anne Ward","Female","1300–",NA,"+1300","52.35","-0.85","Northamptonshire, Inglaterra, United Kingdom",NA,NA,NA,NA,0,0,0,0,2,0,1,1
"K2QS-FM7","Sir Geoffrey Hotham","Male","1300–1370",70,"+1300","52.4045","-1.1338","Stanford on Avon, Northamptonshire, England","+1370","52.4379","-1.6496","England",0,0,0,0,2,0,1,1
"K2QS-FMX","Mrs. Geoffrey Hotham","Female","1294–",NA,"+1294","52.4045","-1.1338","Stanford on Avon, Northamptonshire, England",NA,NA,NA,NA,0,0,0,0,0,0,2,2
"GGKY-CDP","Genille","Male","1305–",NA,"+1305","52.4379","-1.6496","England",NA,NA,NA,NA,0,0,0,0,0,0,1,1
"GGKY-XPC","Genille","Female","1305–",NA,"+1305","52.4379","-1.6496","England",NA,NA,NA,NA,0,0,0,0,0,0,1,1
"GGKY-63F","Brown","Male","1313–",NA,"+1313","52.4379","-1.6496","England",NA,NA,NA,NA,0,0,0,0,0,0,1,1
"GGKY-X4M","Brown","Female","1313–",NA,"+1313","52.4379","-1.6496","England",NA,NA,NA,NA,0,0,0,0,0,0,1,1
"9ZHM-1Y6","Sir, John Seyton ,Knt, of Seaton","Male","Abt 1275–1314",39,"+1275","52.3855","-0.9085","Maidwell, Northamptonshire, England","+1314","52.5743","-0.672","Seaton, Rutland,England",0,0,0,1,2,1,1,1
"GZ5Q-26T","Eleanor Wake","Female","1277–",NA,"+1277","51.19848","-1.74298","Amesbury, Wiltshire, England",NA,NA,NA,NA,0,0,0,2,2,4,1,1
"9CWS-SF7","John de Verdon","Male","Abt 1230–Abt 1300",70,"+1230","52.4379","-1.6496","England","+1300",NA,NA,NA,0,0,0,0,0,0,1,3
"M72Z-MS6","Margaret De Fitzlisle","Female","Abt 1234–",NA,"+1234","52.329","-0.904","Of, Brixworth, Northamptonshire, England",NA,NA,NA,NA,0,0,0,0,0,0,1,3
"GQ63-KH5","Ralf Basset Lord of Great Weldon","Male","about 1232–before 28 December 1291",59,"+1232","52.49671","-0.63422","Great Weldon, Northamptonshire, England",NA,"52.515","-0.8584","Weston by Welland, Northamptonshire, England",1,0,1,1,2,0,1,1
"GVRN-1VW","Alianore Wade","Female","1245–23 May 1293",48,"+1245","51.855","-1.272","Bletchingdon, Oxfordshire, England","+1293-05-23","52.49817","-0.63271","Little Weldon, Northamptonshire, England",0,0,0,0,1,6,1,1
"LVRQ-RWD","Roger Huntingfield","Male","Abt 1261–5 December 1302",41,"+1261","52.3171","1.4258","Huntingfield, Athelington and Mendham, Suffolk, England","+1302-12-05","52.91667","-0.01667","Frampton, Lincolnshire, England",1,0,1,2,2,4,1,7
"LTYY-5SF","Joyce Engaine","Female","1258–1312",54,"+1258","52.5565","-0.601","Laxton Northamptonshire England","+1312","52.4379","-1.6496","England",2,0,2,1,2,3,1,7
"GJMN-R74","Adam de POULTNEY","Male","Abt 1262–",NA,"+1262","52.4526","-1.1801","Misterton, Leicestershire, England, United Kingdom",NA,NA,NA,NA,0,0,0,1,2,0,1,5
"GJMV-Z5Q","Maud DE NAPTON","Female","Abt 1266 –",NA,"+1266",NA,NA,"Napton, Warwick, England",NA,NA,NA,NA,0,0,0,1,2,0,2,6
"L84W-LSM","Henry Powtrell","Male","1266–",NA,"+1266","52.87688","-1.23745","Thrumpton Hall, Nottingham, Nottingham, England",NA,NA,NA,NA,0,0,0,0,2,1,1,1
"LVN3-HTD","Mrs. Henry Powtrell","Female","1271–",NA,"+1271",NA,NA,"Thrumpton Hall, Nottingham, Nottingham, England",NA,NA,NA,NA,0,0,0,0,0,0,1,1
"K23H-VBH","William de Lucy","Male","Abt 1260–1359",99,"+1260","52.209","-1.6145","Charlecote, Warwickshire, England","+1359",NA,NA,NA,0,0,0,0,2,1,2,5
"LZGL-FW8","Elizabeth Of Charlecote","Female","ABT 1264–",NA,"+1264","52.209","-1.6145","of Charlecote,Warwickshire,England",NA,NA,NA,NA,0,0,0,0,0,0,1,1
"GQ3G-27Q","Sir William de Middleton","Male","1269–1318",49,"+1269","53.94799","-1.82109","Middleton, Yorkshire, England","+1318","53.94799","-1.82109","Middleton, Yorkshire, England",1,0,1,6,2,7,2,7
"GJTP-KKD","Agnes le Boteler","Female","1272–1311",39,"+1272","53.98333","-1.46666","Plumpton in Spofforth, Yorkshire, England","+1311","53.98333","-1.46666","Plumpton in Spofforth, Yorkshire, England",0,0,0,3,2,0,1,5
"9QQW-VNS","Elizabeth Morin","Female","1254–",NA,"+1254","52.2015","-0.6104","Harrold, Bedfordshire, England",NA,"46","2","France",1,1,0,2,1,1,1,1
"GGRH-CJP","Margaret Peache","Female","about 1251–31 March 1319",68,"+1251","52.8125","-0.5187","Corby Glen, Lincolnshire, England, United Kingdom","+1319-03-31","52.02423","-0.41254","Friars Minors, Bedfordshire, England",0,0,0,1,2,4,2,3
"LYK6-CHP","Andrew de Astley 1st Lord Astley","Male","1252–18 January 1301",49,"+1252","52.33781","-1.56089","Warwickshire, England","+1301-01-18","52.4379","-1.6496","England",1,0,1,7,2,4,1,4
"GFQ5-MN4","Mrs. Sybil Astley","Female","1250–1350",100,"+1250","52.33781","-1.56089","Warwickshire, England","+1350","52.33781","-1.56089","Warwickshire, England",0,0,0,1,0,0,1,4
"9CHT-XCM","John Frome","Male","1298–",NA,"+1298","50.8808","-1.9158","Woodlands, Dorset, England",NA,NA,NA,NA,0,0,0,0,0,0,1,1
"9CHT-XC3","Amey Spigornell","Female","1300–",NA,"+1300","50.8808","-1.9158","Woodlands, Dorset, England",NA,NA,NA,NA,0,0,0,0,2,0,1,1
"GSJJ-YCF","Sir John de Brewes","Male","26 May 1301–before 24 August 1349",48,"+1301-05-26","51.76274","-0.65918","Buckinghamshire, England",NA,NA,NA,NA,0,0,0,1,2,1,2,1
"GSJJ-BBX","Sara","Female","–",NA,NA,"51.76274","-0.65918","Buckinghamshire, England, United Kingdom",NA,NA,NA,NA,0,0,0,0,0,0,1,1
"9CHT-XCJ","Walter de Raan","Male","about 1280–after 1372",93,"+1280","52.4379","-1.6496","Inglaterra, United Kingdom","+1372","51.76274","-0.65918","Buckinghamshire, Inglaterra, United Kingdom",0,0,0,0,1,0,1,1
"GD8T-Q9M","John Blankett","Male","aproximadamente 1287–",NA,"+1287","51.4071","-2.4559","Saltford, Somerset, England",NA,"52.4379","-1.6496","Inglaterra, United Kingdom",0,0,0,0,0,0,1,1
"LRV2-54M","Sir John de Englefield","Male","about 1220–1276",56,"+1220","51.4464","-1.0948","Englefield, Berkshire, England","+1276","51.4464","-1.0948","Englefield, Berkshire, England",0,0,0,2,2,0,2,4
"LZZN-64S","Burgia De Englefield","Female","about 1225–Deceased",NA,"+1225","51.4464","-1.0948","Englefield, Berkshire, England",NA,NA,NA,NA,0,0,0,0,0,0,1,4
"GNG8-BDV","Sir JOHN De BUSSEY","Male","about 1275–",NA,"+1275","52.98333","-0.66666","Hougham, Lincolnshire, England",NA,NA,NA,NA,0,0,0,0,2,0,1,1
"GDFB-95L","Thomas de la Pole","Male","1280–24 November 1361",81,"+1280",NA,NA,NA,"+1361-11-24",NA,NA,NA,0,0,0,0,2,0,1,3
"GDFY-TDV","Katherine Stafford","Female","1280–",NA,"+1280",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,3
"M7L4-NNN","Philip de Neville","Male","Abt 1304–29 Oct 1361",57,"+1304","53.30485","-0.73209","Of, Brampton, Lincolnshire, England","+1361-10-29",NA,NA,NA,0,0,0,0,2,1,1,1
"M7L4-NJS","Isabella Broughton","Female","1292–Aft 1343",52,"+1292","53.15812","-0.23925","Lincolnshire, England","+1343",NA,NA,NA,0,0,0,0,1,0,1,1
"GMS1-Y34","Aucher FitzHenry","Male","about 1280–about 1340",60,"+1280","54.23333","-1.51667","Carthorpe, Yorkshire, England","+1340","53.95878","-1.08248","Yorkshire, England",0,0,0,2,2,0,2,2
"GDBF-Y67","Mrs. Beatrice FitzHenry","Female","Abt 1294–",NA,"+1294","53.15812","-0.23925",", , Lincolnshire, England",NA,"54.23333","-1.51667","Carthorpe, North Yorkshire, England, United Kingdom",0,0,0,0,0,0,1,1
"GNWK-CVM","Robert de Hilton","Male","1235–1310",75,"+1235","54.58333","-1.75","Hilton, Durham, England","+1310","54.58333","-1.75","Hilton, Durham, England",1,0,1,1,2,1,1,3
"G3WZ-ZQN","Joan Britton","Female","1245–",NA,"+1245","51.85229","0.61466","Essex, England",NA,NA,NA,NA,2,0,2,1,1,2,1,3
"GDH9-7Y9","John de Holtom","Male","1236–1299",63,"+1236","53.88333","-0.45","Scorborough, Beverley, East Ride Yorkshire, England","+1299","53.89549","-0.45773","Scorborough, Beverley, Yorkshire, England",0,0,0,0,2,0,2,3
"GQKT-3QR","Alicia Stafford","Female","Abt 1240–Aft 1303",64,"+1240",NA,NA,"Stafford, Staffordshire, England","+1303","53.7961","-0.66404","Hotham, Yorkshire, England",0,0,0,0,2,8,2,2
"G6FW-2BG","Adam Daniel","Male","1245–Bef 1281",35,"+1245","53.90237","-0.47039","Lockington, Beverley, Yorkshire, England",NA,NA,NA,NA,0,0,0,0,0,0,1,1
"LZPT-WK1","Agnes","Female","1250–1312",62,"+1250",NA,NA,NA,"+1312",NA,NA,NA,0,0,0,0,0,0,1,1
"K2Q6-D1D","Baron Robert de Luttrell - Third Baron Ingham","Male","1255–June 1297",42,"+1255","53.34204","-0.57487","Ingham, Lincolnshire, England, United Kingdom","+1297-06","53.34204","-0.57487","Ingham, Lincolnshire, England, United Kingdom",0,0,0,2,2,1,1,9
"LBHD-3H4","Joan de Taillebois","Female","1256–June 1320",64,"+1256","52.82497","-0.46474","Irnham, Lincolnshire, England","+1320-06",NA,NA,NA,0,0,0,0,0,0,1,9
"L179-LQK","Philip Despenser","Male","1290–24 September 1313",23,"+1290","51.4736","-2.6267","Stoke Bishop, Gloucestershire, England","+1313-09-24","53.66667","-0.33333","Goxhill, Lincolnshire, England",3,2,3,6,2,5,1,1
"KV2D-DTL","Margaret Goushill","Female","12 May 1294–29 July 1349",55,"+1294-05-12","52.8739","-3.0042","Whittington, Shropshire, England","+1349-07-29","52.4379","-1.6496","England",2,0,2,2,2,0,2,1
"LTYM-F3B","John de Cobham, 2nd Baron Cobham","Male","about 1286–25 February 1355",69,"+1286","51.3907","0.4001","Cobham, Kent, England","+1355-02-25","51.3907","0.4001","Cobham, Kent, England",5,1,4,5,2,2,2,4
"G6RX-K63","Joan Beauchamp","Female","about 1299–1 July 1388",89,"+1299","50.98048","-2.99597","Hatch, Somerset, England","+1388-07-01","51.3903","0.4005","Cobham, Kent, England",1,0,1,3,2,13,1,4
"GXMM-Q11","Sir Richard Willoughby","Male","about 1261–about 1325",64,"+1261","52.7727","-1.2068","Loughborough, Leicestershire, England","+1325","53.15812","-0.23925","Lincolnshire, England",0,0,0,0,2,0,2,1
"LC86-537","Alice de Beke heiress of Eresby","Female","1241–May 1311",70,"+1241","53.17284","0.08961","Eresby, Lincolnshire, England","+1311-05","53.17284","0.08961","Eresby, Lincolnshire, England",1,1,0,1,2,5,2,7
"LKPM-NT8","Guiscard Charron","Male","1270–24 June 1314",44,"+1270","55.1283","-1.5108","Blyth, Northumberland, England","+1314-06-24","56.0917","-3.9108","Bannockburn, Stirlingshire, Scotland",1,0,1,1,2,0,1,1
"LKSG-NDD","Alice Lucy","Female","about 1276–1332",56,"+1276","54.6638","-3.3684","Cockermouth, Cumberland, England","+1332","55.1119","-1.5717","Horton, Northumberland, England",1,0,1,1,2,2,2,1
"GH2G-Q5M","Roger de Somerville","Male","Abt 1240–",NA,"+1240","52.4379","-1.6496","England",NA,"52.4379","-1.6496","England",0,0,0,1,2,2,1,4
"GK16-FDM","Lady Roger de Somerville","Female","1245–",NA,"+1245","52.4379","-1.6496","England",NA,NA,NA,NA,0,0,0,0,0,0,1,4
"LKTR-PGJ","Robert de Sheffield II","Male","1196–1270",74,"+1196","52.71389","-1.10152","Leicestershire, England","+1270","53.40626","-0.58639","Hemswell, Lincolnshire, England",0,0,0,1,2,0,1,5
"LKTR-PJM","Agnes or Anne Gower or Goure","Female","about 1220–",NA,"+1220","54.09204","-0.96509","Stittenham, Yorkshire, England",NA,NA,NA,NA,0,0,0,0,0,0,1,5
"9ZHZ-MLX","Alexander LEeDS","Male","ABT 1310–",NA,"+1310",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1
"9ZHZ-MLN","Margaret Darrell","Female","1314–",NA,"+1314","53.92","-1.92","Gipton, Yorkshire, England",NA,"53.92","-1.92","Leeds, Yorkshire, England, United Kingdom",0,0,0,0,2,0,1,1
"GDX8-RCJ","Edmund de Bois","Male","about 1243–",NA,"+1243","51.22608","0.75054","Goodstone, Kent, England",NA,"52.4379","-1.6496","England",2,0,2,1,2,0,2,5
"L84K-1JQ","Joan de Bois","Female","1255–",NA,"+1255","52.4379","-1.6496","England",NA,NA,NA,NA,1,0,2,7,0,0,1,2
"L1JQ-XBF","Ralph Hughes Jr","Male","about 1269–",NA,"+1269","51.9836","1.1576","Holbrook, Suffolk, England",NA,NA,NA,NA,0,0,0,0,1,0,1,1
"GC4Z-17F","Cecily de Staunton","Female","1273–1337",64,"+1273","51.9836","1.1576","Holbrook, Suffolk, England","+1337","51.0628","-0.3264","Horsham, Sussex, England",0,0,0,0,2,0,2,3
"9CWM-7YK","Roger Lumley","Male","Abt 1218–Bef 1273",54,"+1218",NA,NA,"West Chevington, Morpeth, Northumberland, England",NA,NA,NA,"Morpeth, Northumberland, England",0,0,0,9,1,0,1,8
"LD9V-LTJ","Sibilla Morwick","Female","Abt 1248–26 July 1298",50,"+1248","55.3173","-1.62001","Warkworth, Northumberland, England","+1298-07-26","54.9714","-1.614","Newcastle Upon Tyne, Northumberland, England",0,0,0,4,2,3,2,9
"LZL1-9Z3","Robert de Thweng Lord of Kilton","Male","Abt 1255–12 May 1279",24,"+1255","54.5871","-1.1385","Cleveland, Yorkshire, England","+1279-05-12","53.31244","-1.10426","Kilton Castle, Yorkshire, England",3,1,2,2,2,13,2,4
"GLKK-KBN","Matilda Haunsard","Female","1254–",NA,"+1254","54.5688","-0.9367","Brotton, , Yorkshire, England",NA,NA,NA,NA,0,0,0,0,2,0,1,4
"GVNW-XT7","William Woodford","Male","about 1270–",NA,"+1270","52.4379","-1.6496","England",NA,"52.4379","-1.6496","England",0,0,0,0,0,0,1,1
"GV1Z-FL4","William Preste","Male","–after 1333",NA,NA,NA,NA,NA,"+1333",NA,NA,NA,0,0,0,0,0,0,1,1
"GM26-N1N","William le Brabazon","Male","1275–1327",52,"+1275",NA,NA,NA,"+1327","52.8103","-0.7334","Sproxton, Leicestershire, England",1,1,0,2,2,1,2,2
"GVVT-Y2C","Joan Trussell","Female","1270–",NA,"+1270","52.4767","-0.9215","Market Harborough, Leicestershire, England",NA,"52.8103","-0.7334","Sproxton, Leicestershire, England",0,0,0,0,2,5,2,2
"9CCS-6FR","Richard III Whatton , Lord of Whatton","Male","1274–3 Mach 1336",62,"+1274","53.11546","-1.02722","Whatton in the Vale, Nottinghamshire, England","+1336","52.95","-0.89","Whatton in the Vale, Nottinghamshire,England",0,0,0,6,2,1,1,4
"LTZY-66W","Agnes Palmer","Female","–Feb 1313",NA,NA,NA,NA,NA,"+1313-02","52.95","-0.89","Whatton in the Vale, Nottinghamshire,England",0,0,0,0,2,1,1,4
"GMLQ-98G","Sir John Folville MP","Male","Abt. 1260–1310",50,"+1260","52.7012","-0.9559","Ashby Folville, Leicestershire, England","+1310","52.702","-0.9542","Ashby Folville, Leicestershire, England",0,0,0,0,2,0,1,7
"LY3G-Q69","Alice","Female","about 1266–after 1315",50,"+1266","52.71389","-1.10152","Leicestershire, England","+1315","52.702","-0.9542","Ashby Folville, Leicestershire, England",1,1,0,2,0,0,1,7
"LTZT-8C9","Geoffrey de la Mare II","Male","1265–1343",78,"+1265","52.657","-0.3412","Maxey, Northamptonshire,England","+1343","52.6574","-0.3406","Maxey, Northamptonshire, England",0,0,0,1,2,1,2,5
