"fid","name","gender","lifespan","age_at_death","birth","place_birth_lat","place_birth_lon","place_birth","death","place_death_lat","place_death_lon","place_death","count_memories","count_stories","count_photos","count_sources","count_parents","count_siblings","count_spouses","count_children"
"GLK5-FVG","Alexander Lindsay - Lord Glenesk","Male","1329–ABT OCT 1381",52,"+1329","55.4667","-3.65","Crawford, Lanarkshire, Scotland","+1381-10","-20.927","-48.0065","Candia, Crete",5,0,5,3,2,8,2,11
"LTY2-JCJ","Katherine Stirling","Female","1338–1378",40,"+1338","56.67","-2.917","Glenesk, Angusshire, Scotland","+1378","56.67","-2.917","Glenesk, Angusshire, Scotland",4,0,5,3,2,1,1,9
"K6S2-5L7","Queen Euphemia Ross of Scotland","Female","1329–20 February 1386",57,"+1329","55.6154","-4.4995","Kilmarnock, Ayrshire, Scotland","+1386-02-20","55.56667","-4.58333","Dundonald, Ayrshire, Scotland",9,1,8,9,2,0,1,4
"G2TK-FWG","Sir John Cameron 7th Clan Chief","Male","1333–",NA,"+1333","56.81674","-4.18396","Scotland",NA,NA,NA,NA,1,0,1,0,2,0,1,1
"GG3C-HG3","Mrs. John Cameron","Female","1334–",NA,"+1334","56.81674","-4.18396","Scotland",NA,NA,NA,NA,0,0,0,0,0,0,1,1
"L8T1-47N","John Caldwell","Male","1329–",NA,"+1329","52.192","-2.2255","Worcester, Worcestershire, England",NA,NA,NA,NA,0,0,0,1,2,2,1,2
"MQXT-RTL","Mrs. John Caldwell","Female","abt. 1333–",NA,"+1333","52.23342","-2.21245","Caldwell, Worcestershire, England",NA,NA,NA,NA,0,0,0,0,0,0,1,2
"LHZ5-WWV","John De Standish","Male","Abt 1346–Aft 1410",65,"+1346","52.4379","-1.6496",",, Eng","+1410",NA,NA,NA,0,0,0,0,2,5,2,6
"GXXN-9YP","Lora de Pilkington","Female","Abt 1364–1424",60,"+1364","53.587","-2.6666","Standish, Lancashire, England","+1424","53.5868","-2.6665","Standish, Lancashire, England, United Kingdom",2,0,1,4,2,2,2,12
"GV4L-KSP","Henry Spring","Male","1330–",NA,"+1330","52.11349","0.79095","Lavenham, Suffolk, England",NA,NA,NA,NA,0,0,0,0,0,0,1,1
"G6XP-7M6","Richard Waldegrave","Male","1335–2 May 1410",75,"+1335","52.35","-0.85","Waldegrave, Northamptonshire, England","+1410-05-02","52.2751","1.0653","Suffolk, England",3,1,2,7,2,0,2,2
"G6XP-S6G","Jayne Silvester","Female","1339–10 June 1406",67,"+1339","52.35","-0.85","Bures, Northamptonshire, England","+1406-06-10","52.2751","1.0653","Suffolk, England",1,0,1,0,2,0,1,1
"GLPF-VKP","Edmund De Vauncey","Male","1339–1361",22,"+1339","52.1833","0.3667","Westley Waterless, Cambridgeshire, England","+1361","52.4379","-1.6496","England",0,0,0,0,0,0,1,2
"G935-S9G","Aubigny Creake","Female","1330–1355",25,"+1330","52.2751","1.0653","Suffolk, England","+1355","52.2751","1.0653","Edmondston, Suffolk, England",1,0,1,2,2,0,1,2
"G2BY-17R","William Doreward","Male","1320–1381",61,"+1320","52.4379","-1.6496","England","+1381",NA,NA,NA,1,0,1,0,0,0,1,1
"L6VV-TT5","Joan Oliver","Female","1324–Bef 1381",56,"+1324","51.8823","0.8179","Stanway, Essex, England",NA,"51.9038","0.5592","Bocking, Essex, England",1,0,1,0,2,1,1,1
"LYC4-FBR","Sir Walter Walcott","Male","about 1339–before 1362",22,"+1339","52.85","1.33333","Gunton, Norfolk, England",NA,NA,NA,NA,1,0,1,0,2,4,1,3
"K8RF-P3Q","Joan Clopton","Female","about 1338–1388",50,"+1338","52.19693","0.71279","Hawstead, Suffolk, England","+1388","52.2143","-0.5036","Bletsoe, Bedfordshire, England",0,0,0,4,2,7,2,5
"KHFS-1CN","William Frey","Male","1333–1354",21,"+1333","52.77951","-1.91711","Staffordshire, England","+1354",NA,NA,NA,1,0,1,0,0,0,1,1
"GQ1D-K6T","Katherine Haller","Female","about 1328–",NA,"+1328","52.77951","-1.91711","Staffordshire, England",NA,NA,NA,NA,1,0,1,0,0,0,1,1
"9SQM-R7X","John Wentworth","Male","about 1290–about 1360",70,"+1290","53.46666","-1.41666","Wentworth Woodhouse, Yorkshire, England","+1360","53.46666","-1.41666","Wentworth Woodhouse, Yorkshire, England",4,0,2,7,2,0,2,1
"GHH3-HLS","Alice Bissett","Female","about 1329–",NA,"+1329","53.62246","-1.35945","Hemsworth, Yorkshire, England, United Kingdom",NA,NA,NA,NA,0,0,0,0,2,0,2,1
"LB75-2XL","John Dronsfield","Male","about 1320–1380",60,"+1320","53.61667","-1.56667","West Bretton, Yorkshire, England","+1380","53.95878","-1.08248","Yorkshire, England, United Kingdom",0,0,1,1,2,6,2,5
"GD3G-2TH","Joan Stainton","Female","1343–1399",56,"+1343","53.5522","-1.5629","Silkstone, Yorkshire, England","+1399","53.95878","-1.08248","Yorkshire, England",0,0,1,2,2,3,2,4
"G228-27Q","Phillip Spencer","Male","ABT 1346–BET 1377 AND 1437",91,"+1346","52.4379","-1.6496","England, United Kingdom","+1377",NA,NA,NA,0,0,0,0,0,0,1,1
"G228-9ND","Margaret Cobham","Female","ABT 1346–BET 1377 AND 1440",94,"+1346","52.4379","-1.6496","England, United Kingdom","+1377",NA,NA,NA,0,0,0,0,1,0,1,1
"9ZH7-DY4","Sir Robert Tibetot 3rd Baron Tiptoft","Male","11 June 1341–13 April 1372",30,"+1341-06-11","52.1033","1.0498","Nettlestead, Suffolk, England","+1372-04-13","52.276","1.6271","Dunwich, Suffolk, England",1,0,1,5,2,1,1,5
"K8BS-SNG","Margaret Deincourt","Female","Abt 1344–2 April 1380",36,"+1344","51.51","-0.12","London, Middlesex, England","+1380-04-02","52.4379","-1.6496","England",0,0,0,4,2,1,1,5
"LBCB-WBJ","Sir Robert Howard","Male","1336–3 July 1388",52,"+1336","52.2751","1.0653","Wiggingham, Suffolk, England","+1388-07-03","52.2751","1.0653","Suffolk, England",14,2,12,2,2,8,1,5
"LVMF-Q6G","Margaret Scales","Female","Aft 2 April 1335–8 May 1416",81,"+1335-04-02","51.83747","-0.18951","Hertfordshire, England","+1416-05-08","52.73333","0.5","East Winch, Norfolk, England",2,0,2,4,2,5,2,5
"9W6T-3MJ","Sir William Tendrings","Male","about 1349–about 1421",72,"+1349","51.9719","0.8674","Nayland, Suffolk, England","+1421","51.9879","0.9","Stoke by Nayland, Suffolk, England",10,0,10,4,2,1,2,4
"LCF2-CP9","Catherine Clopton","Female","–",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,2,2
"K29X-K25","Marcus Hussey","Male","1315–10 February 1345",30,"+1315","51.5904","-1.1959","South Moreton, Berkshire, England","+1345-02-10","51.11974","-2.9","Holbroke, Somerset, England",1,0,1,0,2,5,1,4
"2QBT-27B","Stephen Perrot","Male","1360–1428",68,"+1360","51.86109","-4.92292","Pembrokeshire, Wales","+1428","52.33022","-3.76641","Wales",1,0,1,1,2,1,1,3
"L6PK-S16","Elen Howel","Female","1362–1401",39,"+1362","51.9","-4.91666","Woodstock, Pembrokeshire, Wales","+1401",NA,NA,NA,0,0,0,1,2,0,1,3
"GDQG-2LL","John William Picton","Male","1365–1442",77,"+1365","51.7999","-4.9715","Haverfordwest, Pembrokeshire, Wales","+1442","51.8","-4.86666","Picton Castle, Pembrokeshire, Wales",0,0,0,0,2,0,2,3
"G2R8-F3T","Margaret verch Thomas Fort","Female","1364–1427",63,"+1364","51.5845","-2.9984","Newport, Monmouthshire, Wales","+1427","51.5845","-2.9984","Newport, Monmouthshire, Wales",0,0,0,3,1,0,2,1
"M7J9-XY9","Anselem De Gyse","Male","1340–1 April 1407",67,"+1340","51.8359","-2.308","Elmore, Gloucestershire, England","+1407-04-01","51.8359","-2.308","Elmore, Gloucestershire, England",0,0,0,0,2,0,2,1
"M7J9-XY4","Katherine Wogan","Female","1342–",NA,"+1342","51.86109","-4.92292","Pembroke, Wales",NA,"51.75873","-2.85372","Raglan, Monmouthshire, Wales",0,0,0,0,0,0,1,1
"GZJ8-6TH","Sir John Wogan","Male","about 1375–1421",46,"+1375","51.8","-4.86666","Picton, Pembrokeshire, Wales","+1421","53.33556","-6.6925","Rathcoffey, County Kildare, Ireland",0,0,0,5,2,1,2,6
"MNFK-8BZ","Margaret Preston","Female","about 1380–",NA,"+1380","53.64056","-6.23778","Gormanston, County Meath, Ireland",NA,NA,NA,NA,0,0,0,0,2,4,1,4
"GWXT-8CJ","Sir John Poyntz","Male","9 February 1309–24 February 1376",67,"+1309-02-09","51.57565","-2.56634","Tockington, Gloucestershire, England","+1376-02-24","51.5498","-2.4611","Iron Acton, Gloucestershire, England",5,0,5,4,2,7,2,1
"GXRQ-F5W","Elizabeth de Clanvowe","Female","Abt 1315–Bef 1372",56,"+1315","52.13436","-2.74917","Irchenfield Forest, Herefordshire, England",NA,"52.13436","-2.74917","Irchenfield Forest, Herefordshire, England",3,0,3,5,2,0,1,1
"G827-2FC","Sir Thomas FitzNichol","Male","1345–16 November 1418",73,"+1345","51.74603","-2.21774","Stroud Hill, Gloucestershire, England","+1418-11-16","51.74603","-2.21774","Stroud Hill, Gloucestershire, England",1,0,1,2,2,1,1,2
"GHYY-NQ2","Margery Fitton","Female","about 1340–before 1396",55,"+1340","52.4379","-1.6496","England",NA,NA,NA,NA,1,0,1,0,2,4,1,2
"G6CQ-B7N","Thomas Myll","Male","1330–1395",65,"+1330","52.4379","-1.6496","England, United Kingdom","+1395",NA,NA,NA,1,0,1,0,1,0,1,1
"GCGD-MKL","Sir Thomas le Rous","Male","about 1330–29 December 1358",28,"+1330","51.7895","-2.2429","Harescombe, Gloucestershire, England","+1358-12-29","51.7895","-2.2429","Harescombe, Gloucestershire, England",1,0,1,1,2,0,2,3
"LVP9-Z3V","Lady Anne Carrington","Female","1333–",NA,"+1333","53.18268","-2.53046","Cheshire, England",NA,NA,NA,NA,1,0,1,0,2,3,1,2
"MR7G-P72","Joel Pollard","Male","about 1308–1390",82,"+1308","50.69407","-3.85754","Waye by Ashburton, Devon, England","+1390","50.43333","-3.56667","Paignton, Devon, England",0,0,0,1,2,0,1,1
"LYBQ-XWW","Juliana of Ermington","Female","1311–Abt 1375",64,"+1311","50.36667","-3.91667","Ermington, Devon, England","+1375","50.73646","-3.71887","Devon, England",0,0,0,0,0,0,1,1
"G6H9-DS2","Sir John de Doddliscombe","Male","1280–",NA,"+1280","52.4379","-1.6496","England",NA,NA,NA,NA,0,0,0,0,2,0,1,2
"G62Z-7QJ","Mrs Cecilia De Doddlisombe","Female","1300–",NA,"+1300","52.4379","-1.6496","England",NA,NA,NA,NA,0,0,0,0,0,0,1,2
"M92J-B4N","Sir John Arundel","Male","30 November 1364–14 August 1390",25,"+1364-11-30","51.24849","-0.2442","Buckland, Surrey, England","+1390-08-14","51.70307","-0.70335","Missenden, Hertfordshire, England",3,0,4,6,2,4,1,3
"9QVW-4JW","Elisabeth Le Despenser","Female","1367–10 April 1408",41,"+1367","52.7013","-0.4526","Essendine, Rutland, England, United Kingdom","+1408-04-10","51.9925","-2.1575","Tewkesbury, Gloucestershire, England, United Kingdom",0,0,0,8,2,10,1,3
"L5B7-NLY","Walter Salerne","Male","Abt 1330–Deceased",NA,"+1330","50.95","0.73","Rye, Sussex, England, United Kingdom",NA,"50.95","0.73","Rye, Sussex, England, United Kingdom",1,0,1,0,2,1,1,1
"LR9R-ZF6","Isabel Iden of Iden","Female","Abt 1331–1390",59,"+1331","50.983","0.7303","Iden, Sussex, England, United Kingdom","+1390",NA,NA,NA,1,0,1,0,0,0,1,1
"KVG4-QJ4","Gilbert Shottisbroke","Male","Abt 1295–Deceased",NA,"+1295","51.5643","-1.6232","Ordeston, Ashbury, Berkshire England, United Kingdom",NA,NA,NA,NA,0,0,0,0,2,0,1,1
"KVG4-QNZ","Joan","Female","Abt 1325–Deceased",NA,"+1325","52.4379","-1.6496","England, United Kingdom",NA,NA,NA,NA,0,0,0,0,0,0,1,1
"KVG4-QVG","Sir Vivian de Standon","Male","Abt 1337–Deceased",NA,"+1337","52.4379","-1.6496","England, United Kingdom",NA,NA,NA,NA,0,0,0,1,2,0,1,1
"9ZCB-YTK","Isabel De Standon","Female","Abt 1340–Abt 1429",89,"+1340","52.4379","-1.6496","England, United Kingdom","+1429","52.4379","-1.6496","England, United Kingdom",0,0,0,0,0,0,1,1
"L56L-QSC","William de Stourton","Male","Abt 1290–Aft 1343",54,"+1290","51.10949","-2.32161","Stourton, Wiltshire, England","+1343","51.11341","-2.4528","Bruton, Somerset, England",2,0,2,8,2,4,1,4
"9ZH8-8LH","Joan Vernon","Female","1298–1374",76,"+1298","51.39235","-2.04346","Wiltshire, England","+1374","52.77951","-1.91711","Coleshill, Staffordshire, England",0,0,0,6,2,2,1,4
"G3QM-BVV","Thomas de Frowyk","Male","about 1320–1374",54,"+1320","51.5557","-0.2321","Middlesex, England","+1374","51.6983","-0.23077","South Mymms, Middlesex, England",1,0,0,4,2,4,1,1
"KLVK-LZM","Margaret Durham","Female","1324–after 1375",52,"+1324","51.6983","-0.23077","South Mymms, Middlesex, England","+1375",NA,NA,NA,2,0,1,4,2,1,1,1
"GHGR-W65","John Cornwall","Male","Abt 1325–about 1363",38,"+1325","52.4379","-1.6496","England","+1363",NA,NA,NA,0,0,0,0,2,0,1,1
"G8WB-PHG","Elizabeth","Female","about 1330–Deceased",NA,"+1330","52.4379","-1.6496",", , England",NA,NA,NA,NA,0,0,0,0,0,0,1,1
"GF1H-5DY","John Cotton","Male","1365–1395",30,"+1365","52.2832","0.3851","Landwade, Cambridgeshire, England","+1395","52.21369","0.12631","Cotton Hall, Cambridgeshire, England",0,0,0,0,2,0,2,2
"G22T-V57","Bridgett Grace","Female","1365–",NA,"+1365","52.67827","0.97259","Norfolk, England, United Kingdom",NA,"52.4379","-1.6496","England",0,0,0,5,2,0,1,2
"G3YC-C6D","John Reade","Male","1340–20 May 1404",64,"+1340","51.5421","-1.0414","Chakendon, Oxfordshire, England","+1404-05-20","51.5421","-1.0414","Checkenden, Oxfordshire, England",3,0,2,2,2,0,2,8
"GWQJ-P4S","Cecilia Harlyungrugge","Female","1343–20 May 1428",85,"+1343","51.5421","-1.0414","Checkenden, Oxfordshire, England","+1428-05-20","51.5421","-1.0414","Checkenden, Oxfordshire, England",0,0,0,5,2,2,2,10
"G7G3-3LQ","Sir William Clere","Male","1340–20 Nov 1384",44,"+1340","52.67688","1.66369","Ormesby St Michael, Norfolk, England","+1384-11-20","52.67688","1.66369","Ormesby St Michael, Norfolk, England",1,0,1,2,2,5,1,7
"G7G3-W1F","Dionisia Wichingham","Female","1362–1418",56,"+1362","52.66169","1.54248","Upton, Norfolk, England","+1418","52.67827","0.97259","Norfolk, England",1,0,1,1,2,3,1,7
"LWYK-4DR","Philip Branch","Male","1345–",NA,"+1345","52.67688","1.66369","Ormesby,Norfolk,England",NA,"52.66667","1.7","Ormesby Saint Margaret, , Norfolk, England",0,0,0,1,2,1,1,3
"L2CH-WXM","Lady Margery de Mortimer","Female","1352–30 Nov 1402",50,"+1352","52.3161","-2.861","Wigmore, Herefordshire, England","+1402-11-30","54.03333","-2.85","Heaton, Lancashire, England",0,0,0,0,0,0,1,3
"GLJJ-D4Z","John Daneys","Male","about 1344–",NA,"+1344","52.21369","0.12631",",Cambridgeshire,England.",NA,NA,NA,NA,0,0,0,0,0,0,1,1
"LVFP-TVQ","Sir Marmaduke Constable II","Male","about 1381–before 5 August 1404",23,"+1381","54.1188","-0.11532","Flamborough, Yorkshire, England",NA,"54.1188","-0.11532","Flamborough, Yorkshire, England",6,2,4,7,2,4,1,6
"LCC7-W6P","Catherine Cumberworth","Female","about 1365–about 1404",39,"+1365","53.54575","-0.40017","Somerby, Lincolnshire, England","+1404","52.4379","-1.6496","England",1,0,1,6,2,1,1,6
"GZBR-CJ3","Willem Sir Gascoigne VIII","Male","ABT 1335–17 Dec 1419",84,"+1335","53.6455","-1.7175","Gawthorpe, Yorkshire, England","+1419-12-17","53.89518","-1.50544","Harewood, Yorkshire, England",0,0,0,0,1,0,1,3
"GCFT-MDQ","John Jenkes","Male","1352–1405",53,"+1352","52.0627","-0.8157","Wolverton, Buckinghamshire, England","+1405",NA,NA,NA,0,0,0,0,2,0,1,2
"G61Z-46T","Alice Bowdler","Female","1356–1384",28,"+1356","52.5352","-2.769","Church Stretton, Shropshire, England","+1384","52.0627","-0.8157","Wolverton, Buckinghamshire, England, United Kingdom",0,0,0,0,2,1,1,2
"L245-KY8","Hugh Higins Ist","Male","1374–",NA,"+1374","52.64306","-2.71362","of Wolverton, Shropshire, England",NA,"52.64306","-2.71362","Shropshire, England",0,0,0,0,0,0,1,1
"GKBW-S37","Mrs. Hugh Higgins 1st","Female","1376–",NA,"+1376","52.0627","-0.8157","Wolverton, Buckinghamshire, England",NA,"51.3212","-1.2064","Wolverton, Hampshire, England",0,0,0,0,0,0,1,1
"G8YS-X5K","Sir Thomas De More","Male","1360–1424",64,"+1360","53.4771","-2.2433","Sale, Manchester, Lancashire, England","+1424","52.5193","-2.971","More, Shropshire, England",0,0,1,1,2,1,1,5
"GDHP-9KX","Catherine Benenden","Female","1360–1420",60,"+1360","53.35","-2.65","Moore, Cheshire, England","+1420","51.22608","0.75054","Kent, England",1,0,1,1,2,1,1,5
"2ZV5-ZNM","Richard Cambrae","Male","1365–1445",80,"+1365","52.0627","-0.8157","Wolverton, Buckinghamshire, England","+1445","52.0627","-0.8157","Wolverton, Buckinghamshire, England",0,0,0,2,1,0,1,1
"GLHS-L1V","William Williams","Male","1375–1450",75,"+1375","51.76274","-0.65918","Buckinghamshire, England","+1450","51.76274","-0.65918","Buckinghamshire, England",0,0,0,0,0,0,1,1
"GLHS-4P7","Elizabeth Field","Female","1375–1450",75,"+1375","51.76274","-0.65918","Buckinghamshire, England","+1450","51.76274","-0.65918","Buckinghamshire, England",0,0,0,0,0,0,1,1
"GDQG-FTN","Nicholas Adams","Male","1362–",NA,"+1362","51.86109","-4.92292","Pembrokeshire, Wales",NA,NA,NA,NA,0,0,0,1,1,0,1,1
"GXC2-YNZ","Adams","Female","about 1365–",NA,"+1365","52.33022","-3.76641","Wales",NA,NA,NA,NA,0,0,0,0,0,0,1,1
"M44Z-H8F","David Paterchurch","Male","1371–",NA,"+1371","51.86109","-4.92292","Pembrokeshire, Wales",NA,NA,NA,NA,0,0,0,1,0,0,1,2
"GJT1-MHF","Lady Paterchurch","Female","1375–",NA,"+1375","51.86109","-4.92292","Pembrokeshire, Wales",NA,NA,NA,NA,0,0,0,0,0,0,1,2
"G8YK-4FW","Sir William Kent Osborne","Male","1390–1464",74,"+1390","51.28084","1.07904","Canterbury, Kent, England","+1464","51.28084","1.07904","Canterbury, Kent, England",1,0,1,1,2,0,1,3
"G8YK-CSH","Joan Sittingbourne","Female","1405–1467",62,"+1405","51.22608","0.75054","Kent, England","+1467","51.22608","0.75054","Kent, England",1,0,1,0,0,0,1,3
"GDN7-3DD","Robert Stoneham","Male","1400–28 February 1454",54,"+1400","52.23333","1.16667","Aspall, Suffolk, England","+1454-02-28","51.07865","-1.31703","Hampshire, England",0,0,0,3,2,0,2,1
"LC5T-PL5","Lady Mary Bernak","Female","8 September 1406–23 September 1464",58,"+1406-09-08","52.41338","1.08996","Shelfanger, Norfolk, England","+1464-09-23","51.07865","-1.31703","Hampshire, England",0,0,0,5,2,3,1,1
"L1XY-MVH","John Denston","Male","1377–",NA,"+1377","52.2751","1.0653","Suffolk, England",NA,NA,NA,NA,0,0,0,1,0,0,1,1
"L1XT-Y9W","Elizabeth Wanton","Female","1381–",NA,"+1381","52.2751","1.0653","Suffolk, England",NA,"52.4379","-1.6496","England",0,0,0,1,0,0,1,1
"LZBX-PBK","Margery Drury","Female","About 1375–19 June 1420",45,"+1375","52.4379","-1.6496","England","+1420-06-19","52.08981","0.72771","Long Melford, Suffolk, England",3,0,3,1,2,10,1,6
"G918-KKB","John Sapcote","Male","1370–1434",64,"+1370","52.61548","-0.26462","Gunthorpe, Northamptonshire, England, United Kingdom","+1434","52.61548","-0.26462","Gunthorpe, Northamptonshire, England, United Kingdom",0,0,0,0,0,0,1,1
"LBV4-XJV","Johanna Dinham","Female","Abt 1368–22 August 1412",44,"+1368","50.97243","-4.40989","Hartland, Devon, England, United Kingdom","+1412-08-22","51.96996","-0.02791","Chipping, Hertfordshire, England, United Kingdom",3,0,0,1,2,1,2,3
"G7T1-RGS","Nicholas Vaux","Male","Abt 1383–Abt 1409",26,"+1383","52.31667","-0.71667","Harrowden, Northamptonshire, England","+1409","52.4379","-1.6496","Hospital of the Knights of St. John Jerusalem in Clerkenwell, England",0,0,0,0,0,0,1,2
"LJK3-Q4K","Elizabeth","Female","Abt 1383–",NA,"+1383",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,2,3
"LV39-W5C","John Leveson II","Male","1339–",NA,"+1339","52.585","-2.0584","Willenhall, Staffordshire, England",NA,"52.585","-2.0584","Willenhall, Staffordshire, England",1,0,1,1,2,2,2,2
"LZDM-C2D","Agnes Botetourt","Female","1348–1380",32,"+1348","52.64306","-2.71362","Shropshire, England","+1380",NA,NA,NA,0,0,0,1,2,9,1,1
"GXT3-RDG","John De Rushall","Male","1339–",NA,"+1339","52.5873","-2.1279","Wolverhampton,,Staffordshire,England",NA,"52.77951","-1.91711",",,Staffordshire,England",0,0,0,0,2,0,2,2
"LCXK-7X1","Mrs John De Rushall","Female","about 1341–",NA,"+1341","52.5873","-2.1279","Wolverhampton, Staffordshire, England",NA,NA,NA,NA,0,0,0,0,0,0,2,2
"9KZH-K57","Thomas Masters I","Male","1395–22 May 1455",60,"+1395","51.1386","0.8957","Willesborough, Ashford district, Kent, England, United Kingdom","+1455-05-22","52.13436","-2.74917","Herefordshire, England",0,0,0,2,2,0,1,1
"LVN2-VNG","Joanne Webb","Female","1395–Aft 1462",68,"+1395","51.13829","0.59581","Frittenden, Kent, England","+1462","51.1426","0.5929","Frittenden, Kent, England",0,0,0,0,2,0,1,1
"G3CJ-BR4","Thomas Astley","Male","1352–1384",32,"+1352","52.3621","-1.2203","Hillmorton, Warwickshire, England","+1384","52.3621","-1.2203","Hillmorton, Warwickshire, England",0,0,0,4,2,0,2,4
"GHX7-GWR","Catherine Bacon","Female","about 1355–",NA,"+1355","52.4379","-1.6496","England",NA,NA,NA,NA,0,0,0,5,2,4,1,2
"LT7P-3FJ","Geoffrey Oke","Male","1361–",NA,"+1361","52.3621","-1.2203","Hillmorton, Warwickshire, England",NA,NA,NA,NA,0,0,0,1,0,0,2,2
"9CXC-TLT","Mrs Geoffrey Oke","Female","–",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1
"GGYQ-YDV","Sir Stephen Hemmys","Male","1360–3 November 1407",47,"+1360","51.51665","-0.04054","Stepney,Middlesex,England.","+1407-11-03","52.4379","-1.6496",",England.",0,0,0,1,0,0,1,1
"GDBF-2R6","Dionisia Dionis","Female","1335–1404",69,"+1335","52.4379","-1.6496","England, United Kingdom","+1404","52.4379","-1.6496","England",0,0,0,1,2,1,2,8
"GVCF-RYQ","William Sulyard","Male","1376–",NA,"+1376","52.3191","1.1476","Eye, Mid Suffolk District, Suffolk, England",NA,NA,NA,NA,0,0,0,3,2,0,1,1
"GVCF-PWZ","Joane Goade","Female","1378–1400",22,"+1378","-36.1578","146.0146","Wilby, Suffolk","+1400","52.32","1.1463","Eye, Suffolk",0,0,0,2,2,0,1,1
"LCZD-S1G","Roger Bacon","Male","about 1351–1384",33,"+1351","52.88333","1.16667","Baconsthorpe, Norfolk, England","+1384","52.67827","0.97259","Norfolk, England",0,0,0,2,2,1,1,1
"29WW-KG4","Catherine","Female","about 1354–Deceased",NA,"+1354","52.67827","0.97259","Norfolk, England",NA,NA,NA,NA,0,0,0,2,0,0,1,1
"93TQ-M73","Sir Thomas Bedingfield","Male","1348–1380",32,"+1348","52.2665","1.1995","Bedingfield, Suffolk, England","+1380","52.2665","1.1995","Bedingfield, Suffolk, England",2,0,2,3,2,4,1,3
"G853-D4Z","Elizabeth Norton","Female","1352–1411",59,"+1352","52.29892","1.08635","Hartismere, Suffolk, England","+1411","52.2665","1.1995","Bedingfield, Suffolk, England",2,0,2,2,2,1,2,3
"LHP8-BVF","Philip Baynard","Male","Abt 1350–1415",65,"+1350","52.4379","-1.6496","England","+1415","52.4379","-1.6496","England",0,0,0,0,2,0,1,1
"G3W4-5J5","Edmund Jenney","Male","1350–1379",29,"+1350","52.2019","1.5464","Knodishall with Buxlow, Suffolk, England","+1379","52.2019","1.5464","Knodishall with Buxlow, Suffolk, England",0,0,0,0,2,2,1,3
"L4WG-GN9","Maud Jenney","Female","1376–1400",24,"+1376","52.2021","1.5467","Knodishall, Suffolk, England","+1400","52.6293","1.2917","Norwich, Norfolk, England",0,0,0,0,1,0,2,3
