"fid","name","gender","lifespan","age_at_death","birth","place_birth_lat","place_birth_lon","place_birth","death","place_death_lat","place_death_lon","place_death","count_memories","count_stories","count_photos","count_sources","count_parents","count_siblings","count_spouses","count_children"
"LVDN-MYB","William Radcliffe","Male","about 1348–8 August 1422",74,"+1348","53.56223","-2.32869","Radcliffe, Lancashire, England","+1422-08-08","53.4877","-2.2906","Salford, Lancashire, England",0,0,0,4,2,4,1,1
"M98R-569","Agnes Greenacres","Female","1362–",NA,"+1362","53.81849","-2.62573","Great Marley, Lancashire, England",NA,NA,NA,NA,0,0,0,3,1,0,1,1
"L29K-1MP","William Mansell","Male","1375–",NA,"+1375",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1
"LJTX-4B2","John William Snelling","Male","1401–1455",54,"+1401","52.9235","-1.477","Derby, Derbyshire, England","+1455","52.9235","-1.477","Derby, Derbyshire, England",0,0,0,1,2,0,1,1
"GCLD-NB2","Elizabeth Snelling","Female","1401–",NA,"+1401","50.73646","-3.71887","Devon, England",NA,"50.73646","-3.71887","Devon, England",0,0,0,0,0,0,1,1
"L67M-XXG","Robert Coddington","Male","1400–1450",50,"+1400","52.4379","-1.6496","England","+1450","53.13333","-0.55","Coleby, Lincolnshire, England",0,0,0,0,0,0,1,1
"L67M-XN9","Agnes","Female","1400–",NA,"+1400","52.4379","-1.6496","England",NA,"50.981","-0.3385","Sussex, England",0,0,0,0,0,0,1,1
"G6VV-FSJ","Richard Stockdale","Male","1415–1470",55,"+1415","51.28114","-0.40057","Surrey, England","+1470","51.28114","-0.40057","Surrey, England",0,0,0,0,1,2,1,2
"L67M-XNC","Joan","Female","about 1422–1467",45,"+1422","51.23386","-0.09155","Bletchingley, Surrey, England","+1467","51.23386","-0.09155","Bletchingley, Surrey, England",0,0,0,0,0,0,1,2
"GD7M-65G","Henry Aucher","Male","18 June 1390–1485",95,"+1390-06-18","51.2543","0.7901","Otterden, Kent, England, United Kingdom","+1485","51.2543","0.7901","Otterden, Kent, England, United Kingdom",0,0,0,0,2,0,1,1
"GWXV-9QR","Mary St Leger","Female","1395–28 October 1445",50,"+1395","51.2543","0.7901","Otterden, Kent, England, United Kingdom","+1445-10-28","51.1451","0.8733","Ashford, Kent, England, United Kingdom",0,0,0,1,2,0,2,3
"GMJ9-NZL","William Wroth II","Male","1390–1444",54,"+1390","51.6524","-0.0806","Enfield, Middlesex, England","+1444","51.6516","-0.0837","Enfield, Middlesex, England",0,0,0,0,2,0,1,2
"GS2P-DFD","Amery Averia de Mortimer","Female","27 December 1393–abt 1434",41,"+1393-12-27","51.6524","-0.0806","Enfield, Middlesex, England","+1434","51.6516","-0.0837","Enfield, Middlesex, England",0,0,0,0,2,4,1,2
"GDGF-LHY","Henry Horne","Male","1400–1434",34,"+1400",NA,NA,NA,"+1434",NA,NA,NA,1,0,1,0,2,1,2,2
"GQ66-297","Mary Ferress","Female","1405–1434",29,"+1405","51.1987","1.0158","Waltham, City of Canterbury, Kent, England, United Kingdom","+1434","51.1987","1.0158","Waltham, City of Canterbury, Kent, England, United Kingdom",0,0,0,0,0,0,1,1
"L1XQ-B91","John Everton","Male","1390–1416",26,"+1390","52.1895","1.1307","Stonham Aspall, Suffolk, England","+1416","52.1895","1.1307","Stonham Aspall, Suffolk, England",0,0,0,1,0,0,1,1
"LZXT-L3C","Sir Nicholas Montgomery I","Male","about 1380–1465",85,"+1380","52.4379","-1.6496","England","+1465","52.9381","-1.7607","Cubley, Derbyshire, England",0,0,0,3,2,0,1,4
"GZTR-PTX","Eleanor Cheresey","Female","1410–1465",55,"+1410","52.9381","-1.7607","Cubley, Derbyshire, England","+1465","52.4379","-1.6496","England",0,0,0,1,1,0,1,4
"LDFX-Z1B","Robert Eyre I","Male","1396–21 March 1459",63,"+1396","53.3167","-1.65","Hathersage, Derbyshire, England","+1459-03-21","53.3167","-1.65","Hathersage, Derbyshire, England",1,1,0,3,2,6,1,16
"K88C-WJ8","Joanna Padley","Female","1400–9 March 1463",63,"+1400","52.9235","-1.477","Derby, Derbyshire, England","+1463-03-09","53.29994","-1.62858","Nether Padley, Derbyshire, England",2,0,2,5,2,0,1,16
"MTNB-ZGQ","Thomas FitzWilliam IV","Male","April 1388–9. April 1479",91,"+1388-04","53.15812","-0.23925","Marblethorpe, Lincolnshire, England","+1479-04-09","53.24257","-0.491","Mablethorpe, Lincoln, Lincolnshire, England",0,1,0,3,2,1,1,10
"27S6-L1K","Margaret Ann Dymoke","Female","1405–20 June 1463",58,"+1405","53.18333","-0.1","Scrivelsby, Lincolnshire, England","+1463-06-20","53.2316","-0.5394","Lincoln, Lincolnshire, England",0,0,0,3,2,5,2,11
"G6S3-1MJ","John Eppes of Brenzete","Male","about 1390–1425",35,"+1390","50.9784","0.87863","Old Romney, Kent, England","+1425","51.01","0.854","Brenzett, Kent, England",0,0,0,0,2,0,1,1
"G6QW-3NZ","Martha Jones","Female","about 1390–",NA,"+1390","50.9914","0.895","Old Romney, Kent, England",NA,"51.01","0.854","Brenzett, Kent, England",0,0,0,0,2,0,1,1
"GG5M-FTD","Alan Eps","Male","1425–1471",46,"+1425","51.01","0.854","Brenzett, Shepway District, Kent, England","+1471","51.01","0.854","Brenzett, Shepway District, Kent, England",1,0,1,0,0,0,1,1
"GFB1-3H9","Thomas Stephan Bettenham","Male","about 1385–",NA,"+1385","51.22608","0.75054","Kent, England",NA,NA,NA,NA,0,0,0,0,2,0,1,1
"GFB1-W4V","Elizabeth Aucher","Female","1382–28 October 1445",63,"+1382","51.22608","0.75054","Kent, England","+1445-10-28","52.4379","-1.6496","England",0,0,0,1,2,4,1,1
"K8SY-CHM","Sir Ralph Jocelyn","Male","1412–October 1478",66,"+1412","51.816","0.1475","Great Hyde Hall, Sawbridgeworth, Hertfordshire, England","+1478-10","51.51","-0.12","London, England",1,0,1,8,2,5,2,2
"KHM9-5W5","Mrs. Margery Jocelyn","Female","1414–",NA,"+1414","51.816","0.1475","Sawbridgeworth, Hertfordshire, England",NA,NA,NA,NA,0,0,0,0,0,0,2,2
"GNZ3-5GC","Sir William Cromer","Male","1386–January 1434",48,"+1386","52.92455","1.29601","Cromer, Norfolk, England","+1434-01","51.51","-0.12","London, Middlesex, England",1,0,1,5,2,0,2,1
"L21W-1FH","Sir James Fiennes","Male","about 1395–4 July 1450",55,"+1395","50.8893","0.3216","Herstmonceux, Sussex, England","+1450-07-04","51.51","-0.12","Cheapside, London, England",0,0,0,6,2,1,2,4
"GKFW-WMR","Joan","Female","Abt 1395–about 1440",45,"+1395",NA,NA,NA,"+1440","51.51","-0.12","London, England",0,0,0,1,0,0,1,2
"GCNK-YM2","William Cantelowe VII","Male","1361–about 1427",66,"+1361","51.4472","0.1242","London, City of London, Greater London, England, United Kingdom","+1427",NA,NA,NA,0,0,0,0,0,0,1,1
"GCK3-5HQ","Millicent De Gournay","Female","1384–1430",46,"+1384","52.75201","-1.49541","Ashby de la Zouch, Leicestershire, England, United Kingdom","+1430","48.9552","4.3636","Châlons-en-Champagne, Marne, Grand Est, France",0,0,0,0,2,0,2,2
"GSD6-KYT","Richard Barry","Male","1400–1421",21,"+1400","51.39193","-3.27013","Barry, Vale of Glamorgan, Glamorgan, Wales, United Kingdom","+1421","51.4472","0.1242","London, City of London, Greater London, England, United Kingdom",0,0,0,0,2,10,1,1
"G7KR-3WN","Margaret Wight","Female","1400–1460",60,"+1400","51.4472","0.1242","London, City of London, Greater London, England, United Kingdom","+1460","51.4472","0.1242","London, City of London, Greater London, England, United Kingdom",0,0,0,0,2,0,1,1
"LKWW-3NK","Sir John Swete Wemund  Austyn","Male","about 1304–",NA,"+1304","50.351","-3.579","Dartmouth, Devon, England",NA,"52.4379","-1.6496","England",1,0,1,2,2,0,1,1
"LKWW-322","Matilda Folkroy","Female","1328–",NA,"+1328","50.73646","-3.71887","Devon, England",NA,"52.4379","-1.6496","England",1,0,1,2,2,1,1,1
"L9P7-FX9","Hugh Revell","Male","1318–1416",98,"+1318","51.2732","0.5232","Maidstone, Kent, England","+1416","51.2732","0.5232","Maidstone, Kent, England",1,0,1,1,2,0,1,1
"LKRC-ZDP","Alice De Wappenbury","Female","1318–January 1399",81,"+1318","51.27851","0.53011","Maidstone, Kent, England","+1399-01","51.27851","0.53011","Maidstone, Kent, England",0,0,0,0,2,0,1,1
"GVSW-YKY","John Periam","Male","1388–",NA,"+1388","50.73453","-3.53161","Exeter, Devon, England, United Kingdom",NA,"50.73453","-3.53161","Exeter, Devon, England, United Kingdom",0,0,0,0,0,0,1,1
"GVS4-7WZ","Elizabeth Prideaux","Female","1391–",NA,"+1391","50.73453","-3.53161","Exeter, Devon, England, United Kingdom",NA,"50.73453","-3.53161","Exeter, Devon, England, United Kingdom",0,0,0,0,0,0,1,1
"LVWQ-2S9","Walter Everard","Male","1349–1380",31,"+1349","51.7835","0.3866","Mashbury, Essex, England","+1380","51.7835","0.3866","Mashbury, Essex, England",0,0,0,0,2,0,1,1
"L6DP-PPD","Elizabeth Mallory","Female","1358–1425",67,"+1358","52.6075","-1.2988","Peckleton, Leicestershire, England","+1425","51.7835","0.3866","Mashbury, Essex, England",0,0,0,0,2,2,2,7
"GJTW-TGW","Richard le Bedell I","Male","1357–Abt 1408",51,"+1357","51.3276","0.0567","Downe Court, Downe, Bromley, Kent, England","+1408","51.3276","0.0567","Downe Court, Downe, Bromley, Kent, England",0,0,0,0,0,0,1,2
"L2KQ-GJL","Thomas Cornish","Male","Abt 1340–",NA,"+1340","51.81007","0.44575","Great Waltham, Essex, England",NA,"51.81007","0.44575","Great Waltham, Essex, England, United Kingdom",1,0,1,0,0,0,1,1
"LTLH-GZR","Joanne Dungay","Female","Abt 1345–1410",65,"+1345","51.81007","0.44575","Great Waltham, Essex, England","+1410","51.85229","0.61466","Essex, England",0,0,0,4,0,0,1,1
"GX13-MYN","John Hunt","Male","Abt 1345–1370",25,"+1345","52.1249","0.4514","Great Thurlow, Suffolk, England","+1370","51.85229","0.61466","Essex, England",2,1,0,2,0,0,1,1
"GXF6-BV2","Margaret de Pechey","Female","Abt 1355–Abt 1400",45,"+1355","52.1249","0.4514","Great Thurlow, Suffolk, England","+1400","52.77951","-1.91711","Staffordshire, England",0,0,0,0,2,1,1,1
"GL5C-QYS","Beatrice,Bethoc Sinclair","Female","about 1390–1462",72,"+1390","55.9167","-2.75","Herdmanston House, East Lothian, Scotland","+1462","56.81674","-4.18396","Scotland",3,0,5,3,2,9,1,5
"LWFF-858","Richard de Acton","Male","1297–1342",45,"+1297","54.9714","-1.614","Newcastle upon Tyne, Northumberland, England","+1342","54.9718","-2.1048","Hexham, Northumberland, England",0,0,0,0,1,2,1,1
"LRGY-1W3","Adam de Welles 3rd Lord Welles","Male","22 July 1304–Abt 24 February 1344",39,"+1304-07-22","50.4635","-3.559","Cockington, Devon, England","+1344-02-24","53.2792","0.1613","Greenfield, Lincolnshire, England",4,2,2,2,2,5,2,4
"LJY4-51C","Margaret Bardolf","Female","13 Jan 1312–Bef 28 March 1345",33,"+1312-01-13","52.75","0.38333","Watton at Stone, Hertfordshire, England",NA,"53.15812","-0.23925","Greenfield, Lincolnshire, England",0,0,0,7,2,4,1,3
"GGKG-D5L","Richard Ashton VI","Male","1255–1343",88,"+1255","52.4379","-1.6496","England","+1343","52.4379","-1.6496","England",0,0,0,0,2,0,1,1
"LJ28-5C1","Rose Throssell","Female","about 1260–Aft 1345",86,"+1260","53.25","-2.11666","Maxfield, Cheshire, England","+1345","53.18268","-2.53046","Aston-juxta-Sutton, Chester, England",0,0,0,0,2,0,2,2
"GJGY-LVY","William DeRode","Male","1231–",NA,"+1231","53.11926","-2.25967","Odd Rode, Cheshire, England",NA,NA,NA,NA,0,0,0,0,0,0,1,1
"GL24-T2C","Eva of Aston","Female","1234–around 1295",61,"+1234",NA,NA,"Rode, Cheshire, England (United Kingdom)","+1295","53.11926","-2.25967","Odd Rode, Cheshire, England, United Kingdom",0,0,0,0,0,0,2,3
"GNXW-Y3C","William de Hawarden","Male","about 1240–before 1278",37,"+1240","53.1857","-3.0304","Hawarden, Flintshire, Wales, United Kingdom",NA,"53.18268","-2.53046","Cheshire, England, United Kingdom",0,0,0,0,0,0,1,2
"M233-RYC","Agnes de Legh","Female","about 1240–1300",60,"+1240","53.35","-2.45","High Legh, Cheshire, England","+1300","53.1684","-2.3614","Bradwall, Cheshire, England",4,0,2,8,2,0,2,3
"GMNV-13K","Phillip de Barenton","Male","1320–",NA,"+1320","51.82999","0.24039","Hatfield Broad Oak, Essex, England",NA,"51.5872","0.6042","Rayleigh, Essex, England",0,0,0,0,2,1,1,2
"KG8T-RZ4","Margaret Tey","Female","about 1309–",NA,"+1309","51.85229","0.61466","Essex, England",NA,NA,NA,NA,0,0,0,0,2,0,1,2
"L5ZF-TJN","Anthony Barnes","Male","1332–",NA,"+1332","51.85229","0.61466","Essex, England",NA,"51.85229","0.61466","Essex, England",0,0,0,3,0,0,1,1
"LCT8-BXM","Elizabeth Carlecon","Female","1335–1435",100,"+1335","51.85229","0.61466","Essex, England","+1435","51.85229","0.61466","Essex, England",0,0,0,1,2,0,2,1
"GNHH-BKW","William Battell","Male","about 1275–",NA,"+1275","51.85229","0.61466","Ongar Park, Essex, England",NA,NA,NA,NA,0,0,0,1,2,4,2,1
"LVFK-XCF","Constance de Flamville","Female","about 1281–after 1303",23,"+1281","52.4379","-1.6496","England","+1303","51.85229","0.61466","Essex, England",0,0,0,0,0,0,1,1
"LB49-2QR","Richard Enfield","Male","about 1300–",NA,"+1300","51.85229","0.61466","Little Laver, Essex, England",NA,"51.7574","0.211","Oates manor, High Laver, Essex, England",0,0,0,0,0,0,1,1
"LB49-8NY","Nortoft","Female","about 1300–",NA,"+1300","51.85229","0.61466","Essex, England",NA,NA,NA,NA,0,0,0,0,1,0,1,1
"GG46-HQ6","Sir Thomas Enfield","Male","1276–",NA,"+1276","51.7574","0.211","High Laver, Essex, England",NA,NA,NA,NA,0,0,0,0,0,0,1,1
"94N6-ZD2","John Nortoft","Male","about 1280–",NA,"+1280","51.85229","0.61466","Essex, England",NA,NA,NA,NA,0,0,0,0,0,0,1,1
"94N6-Z68","Mrs. John Nortoft","Female","about 1280–",NA,"+1280","51.85229","0.61466","Essex, England",NA,NA,NA,NA,0,0,0,0,0,0,1,1
"GZDQ-KLH","Robert de Deighton","Male","ABT 1275–",NA,"+1275","54.41289","-1.42183","Deighton, Yorkshire, England, United Kingdom",NA,NA,NA,NA,1,1,0,0,2,0,2,6
"GHCB-QTK","Mrs. Robert de Deighton","Female","about 1275–",NA,"+1275","52.4379","-1.6496","England, United Kingdom",NA,NA,NA,NA,0,0,0,0,0,0,1,4
"GQRT-YYL","Thomas de Grene Sr. of Bridgnorth","Male","1343–1391",48,"+1343","52.5346","-2.4254","Bridgnorth, Shropshire, England","+1391","52.5346","-2.4254","Bridgnorth, Shropshire, England",0,0,0,0,1,0,1,3
"LHZ3-4K8","Robertus de Fulwood","Male","1325–from 1370 to 1374",49,"+1325","52.2797","-1.5849","Warwick Castle, Warwickshire, England","+1370","51.51","-0.12","London, , Middlesex, England",0,0,0,0,2,0,1,3
"9F37-ZV7","Lady Alice Woodward","Female","1330–1370",40,"+1330","52.6325","-1.69","Tamworth Castle, , Staffordshire, England","+1370","51.51","-0.12","London, , Middlesex, England",0,0,0,0,0,0,1,3
"9H8F-5HM","Robert Sidenhall","Male","1342–",NA,"+1342","51.51","-0.12","London, , Middlesex, England",NA,NA,NA,NA,0,0,0,1,0,0,1,2
"LVRV-BQ5","Mrs Robert Sidenhall","Female","about 1342–",NA,"+1342","51.51","-0.12","London, Middlesex, England",NA,NA,NA,NA,0,0,0,0,0,0,1,2
"L6DT-CQC","John Harewell","Male","1347–1428",81,"+1347","52.2679","-1.7839","Wootton Wawen, Warwickshire, England","+1428","52.2679","-1.7839","Wootton Wawen, Warwickshire, England",1,0,2,1,2,0,1,4
"LDRR-GZS","Margaret Beaupine","Female","1353–1419",66,"+1353","52.2679","-1.7839","Wootton Wawen, Warwickshire, England","+1419","52.2679","-1.7839","Wootton Wawen, Warwickshire, England",1,0,1,0,2,1,1,4
"GC4C-1VZ","Adam Peshale I","Male","1269–8 JAN 1346",77,"+1269","52.93781","-2.23836","Swynnerton Staffordshire England","+1346-01-08","52.64306","-2.71362","Kaynton Shropshire England",0,0,0,0,2,1,1,1
"GC46-M4C","Anna Wooten","Female","about 1273–",NA,"+1273","52.4379","-1.6496","England",NA,NA,NA,NA,0,0,0,0,0,0,1,1
"LHN2-ZPH","Sir Thomas De Walton","Male","1370–1437",67,"+1370","52.2705","-0.356","Great Staughton, Huntingdonshire, England","+1437","52.137","-0.4665","Bedford, Bedfordshire, England",1,0,1,1,2,6,1,7
"LH1J-TVQ","Duchess Alana de Berry","Female","1372–1466",94,"+1372","51.81326","-2.71414","Monmouthshire, Wales","+1466","52.137","-0.4665","Bedford, Bedfordshire, England",0,0,0,2,2,10,1,7
"G61H-TDB","Sir Robert Bell","Male","1380–",NA,"+1380","52.38733","-0.18402","Huntingdonshire, England",NA,NA,NA,NA,0,0,0,0,0,0,1,1
"LDM5-8GH","Jean Gaillard Gillard Gaylard Gaylord","Male","1330–",NA,"+1330","48.0422","-1.7067","Chartres-de-Bretagne, Ille-et-Vilaine, Bretagne, France",NA,NA,NA,NA,0,0,0,1,2,2,1,1
"GGNZ-7QQ","Inconnue De Chartres DeBretagne","Female","1335–",NA,"+1335",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1
"GD1V-4KF","Sir William de Melton","Male","1317–1362",45,"+1317","53.86667","-0.78333","Everingham, Yorkshire, England","+1362","52.4379","-1.6496","England, United Kingdom",0,0,0,2,2,0,1,1
"L6GQ-KT5","Joan Lucy","Female","about 1315–4 July 1369",54,"+1315","54.4813","-3.5289","Egremont, Cumberland, England","+1369-07-04","53.9619","-1.0742",", York, England",0,0,0,3,2,2,1,1
"LD1Q-D45","Sir Adam de Banastre","Male","1310–1367",57,"+1310","53.6625","-2.7771","Croston, Lancashire, England","+1367","53.663","-2.7777","Croston, Lancashire, England",0,0,0,9,2,0,2,8
"G7J3-B3S","Mrs Petronella de Banastre","Female","1312–4 May 1388",76,"+1312","53.6796","-2.7974","Bretherton, Lancashire, England","+1388-05-04","54.0935","-2.6676","Claughton Manor, Lancashire, England",0,0,0,1,0,0,2,7
"L812-LVN","Gilbert de Southworth","Male","1270–Abt 1329",59,"+1270","53.43682","-2.55943","Croft with Southworth, Lancashire, England, United Kingdom","+1329","53.45","-2.56666","Southworth Hall, Croft with Southworth, Lancashire, England, United Kingdom",0,0,0,3,2,1,2,8
"KDSL-SW2","Cecily D'Ewyas","Female","abt 1266–",NA,"+1266","53.7639","-2.6075","of Samlesbury, Lncstr, Engl",NA,"51.28114","-0.40057","St Leonards, Surrey, England, United Kingdom",0,0,0,1,2,9,2,5
"LBSY-B9C","Nicholas D'Ewyas Lord of Salmesbury 1326","Male","Abt 1278–Aft 1355",78,"+1278","53.7639","-2.6075","of, Samlesbury, Lancashire, England, Unitd Kingdom","+1355","53.81849","-2.62573","Salmesbury, Lancashire, England, Unitd Kingdom",0,0,0,0,2,9,1,1
"L6GS-QGW","Joan Dacre","Female","1280–1304",24,"+1280","53.7639","-2.6075","Samlesbury, Lancashire, England, United Kingdom","+1304","53.7639","-2.6075","Samlesbury, Lancashire, England, United Kingdom",0,0,0,0,0,0,1,1
"L1KZ-3Q3","Sir John Booth","Male","about 1280–about 1370",90,"+1280","53.15812","-0.23925","Lincolnshire, England","+1370","53.15812","-0.23925","Lincolnshire, England",0,0,0,0,2,0,1,2
"GSNJ-XZY","Agnes de Barton de Notton","Female","1276–1350",74,"+1276","53.75","-2.28333","Lower Booths, Lancashire, England, United Kingdom","+1350","53.75","-2.28333","Lower Booths, Lancashire, England, United Kingdom",1,0,1,0,2,4,1,2
"M29X-QTM","Robert de Worsley Lord of Booths","Male","about 1294–before 1350",55,"+1294","52.4379","-1.6496","England",NA,"52.4379","-1.6496","England",0,0,0,0,2,1,1,7
"G7SH-MZC","Cicely Bromhall","Female","about 1322–after 1339",18,"+1322","52.4379","-1.6496","England","+1339",NA,NA,NA,0,0,0,1,2,4,1,7
"LD39-PVS","Sir William de Molyneux","Male","1263–1289",26,"+1263","53.5058","-3.02391","Little Crosby, Lancashire, England","+1289","53.5015","-3.0057","Sefton, Lancashire, England",2,1,1,4,2,8,1,2
"LT2T-69J","Isabella de Scarisbrick","Female","about 1267–about 1298",31,"+1267","53.6126","-2.9354","Scarisbrick, Lancashire, England","+1298","53.6126","-2.9354","Scarisbrick, Lancashire, England",3,0,3,6,1,2,1,2
