"fid","name","gender","lifespan","age_at_death","birth","place_birth_lat","place_birth_lon","place_birth","death","place_death_lat","place_death_lon","place_death","count_memories","count_stories","count_photos","count_sources","count_parents","count_siblings","count_spouses","count_children"
"G2TS-75J","Sir John DeBohun I","Male","6 January 1301–5 December 1367",66,"+1301-01-06","50.99557","-0.72498","Easebourne, Sussex, England","+1367-12-05","50.98745","-0.74593","Midhurst, Sussex, England",0,0,0,4,2,0,2,4
"G9L4-TXX","Baroness Cicely Filliol","Female","October 1324–9 August 1381",56,"+1324-10","54.6339","-1.893","Woodland, Durham, England, United Kingdom","+1381-08-09","50.72511","-3.52934","Exeter Bradninch Precinct, Devon, England, United Kingdom",1,0,1,1,2,1,1,1
"L71S-XK9","Sir. John Halsham","Male","Abt 1357–16 April 1415",58,"+1357","50.9687","-0.32642","West Grinstead, Sussex, England, United Kingdom","+1415-04-16","50.9687","-0.32642","West Grinstead, Sussex, England, United Kingdom",0,0,0,2,2,0,2,6
"GGK9-Y3X","Maud Mawley","Female","–14 June 1453",NA,NA,"53.95878","-1.08248","Yorkshire, England","+1453-06-14","50.9687","-0.32642","West Grinstead, Sussex, England",0,0,0,1,0,0,2,1
"LDCW-L76","Roger Dallingridge","Male","about 1311–about 1380",69,"+1311","50.981","-0.3385","Sussex, England","+1380","52.4379","-1.6496","England",2,0,2,1,2,4,1,3
"G8KN-LZ8","Alice Radingden","Female","about 1316–after 1401",86,"+1316","50.981","-0.3385","Radinden, Sussex, England","+1401","52.4379","-1.6496","England",0,0,0,0,2,2,2,4
"L1XS-4JR","John de Chamond","Male","1348–",NA,"+1348","53.89618","-1.17828","Colton, Yorkshire, England",NA,"53.89618","-1.17828","Colton, Yorkshire, England",0,0,0,0,0,0,1,1
"GZH9-8LQ","Anne de Colton","Female","1356–before 1385",28,"+1356","53.89618","-1.17828","Colton, Yorkshire, England",NA,"53.89618","-1.17828","Colton, Yorkshire, England",0,0,0,0,1,1,1,1
"GX4Q-296","John Hervey III","Male","1360–1419",59,"+1360","52.215","-0.459","Thurleigh, Bedfordshire, England","+1419","52.215","-0.459","Thurleigh, Bedfordshire, England",2,0,2,0,2,0,2,9
"LK6S-3PF","Margaret Parles Hervey","Female","1368–26 April 1427",59,"+1368","52.2152","-0.4588","Thurleigh, Bedfordshire, England","+1427-04-26","52.1071","-0.465","Elstow, Bedfordshire, England",0,0,0,0,2,2,2,9
"MS25-7QQ","Clement de Paston II","Male","1355–21 September 1388",33,"+1355","52.85336","1.44065","Paston, Norfolk, England","+1388-09-21","52.85336","1.44065","Paston, Norfolk, England",2,1,1,12,2,2,1,3
"G22V-R6F","Beatrice de Somerton","Female","1354–1419",65,"+1354","52.85336","1.44065","Paston, Norfolk, England","+1419","52.85336","1.44065","Paston, Norfolk, England",0,0,0,9,2,1,1,3
"K2S7-CRH","William Chichele, II","Male","ABT 1394–1424-1451",57,"+1394","51.51","-0.12","London, England, United Kingdom","+1424","41.9051","12.4971",",Rome,,Italy",0,0,0,1,2,8,1,8
"MQJ9-W14","Mrs. William Chichele","Female","about 1395–",NA,"+1395","51.51","-0.12","London, Middlesex, England",NA,NA,NA,NA,0,0,0,0,0,0,1,8
"9HC8-YHJ","John de Sancroft","Male","ABT 1395–AFT 22 OCT 1486",91,"+1395",NA,NA,NA,"+1486-10-22",NA,NA,NA,0,0,0,0,2,0,1,4
"9HC8-YC9","Mrs John de Sancroft","Female","ABT 1399–UNKNOWN",NA,"+1399","52.3478","1.3187","of Fressingfield, Suffolk, England",NA,NA,NA,NA,0,0,0,0,0,0,1,4
"GLKT-L9R","Ellen Verch Gwilym","Female","1345–1382",37,"+1345","51.81971","-4.52571","St Clears, Carmarthenshire, Wales","+1382","51.81971","-4.52571","St Clears, Carmarthenshire, Wales",0,0,0,0,0,0,1,1
"LHJZ-P69","Evan ap Gwilym","Male","about 1330–1392",62,"+1330","51.77222","-4.39139","Llansteffan, Carmarthenshire, Wales","+1392",NA,NA,NA,0,0,0,3,2,0,1,3
"L89S-XL3","Ann Verch Meyrick","Female","1355–1475",120,"+1355","53.29127","-4.37203","Bodeon, Anglesey, Wales","+1475","51.6714","-4.908","Pembroke, Pembrokeshire, Wales",0,0,0,1,0,0,1,3
"GH3J-D6M","Rhys Ap Dafydd","Male","1344–after 1374",31,"+1344","52.08113","-4.29362","Gilfachwen Isle, Llandysul, Cardigan, Wales","+1374","52.33022","-3.76641","Wales",0,0,0,2,2,10,2,1
"GH3K-GXC","Gruffudd Ap Rhys","Male","1330–",NA,"+1330","52.08113","-4.29362","Iscerdin, Llandysul, Cardigan, Wales",NA,"52.33022","-3.76641","Wales",1,1,0,0,1,1,2,1
"G3LW-B7H","Efa Einion","Female","1329–",NA,"+1329","51.8609","-4.31153","Cedweli, Carmarthenshire, Wales",NA,"52.33022","-3.76641","Wales",0,0,0,0,2,2,2,2
"LZJG-3RY","Thomas Covert","Male","about 1450–1495",45,"+1450","51.0375","-0.2075","Slaugham, Sussex, England","+1495",NA,NA,NA,0,0,0,0,2,2,1,6
"LZJG-WP1","Elizabeth Sidney","Female","about 1453–",NA,"+1453","51.10151","-0.52334","Alfold, Surrey, England",NA,NA,NA,NA,0,0,0,0,1,0,1,6
"LTHN-LR9","Sir George Neville 5th and de jure 3rd Baron Bergavenny","Male","1440–20 September 1492",52,"+1440","54.58333","-1.8","Raby Castle, Durham, England, United Kingdom","+1492-09-20","50.87957","0.00651","Lewes, Sussex, England, United Kingdom",7,3,4,32,2,4,1,11
"LTHN-THM","Margaret Fenne, Baroness Abergavenny","Female","1444–September 28, 1485",41,"+1444","51.8811","0.5513","Sculton, Burdeleys, Norfolk, Braintree, Essex, England","+1485-09-28","51.8254","-3.0201","Abergavenny, Gwent Uwch Coed, Monmouthshire, England",1,1,1,24,2,0,2,18
"MX8Y-57M","Thomas Cooke","Male","1450–",NA,"+1450","51.4444","-1.4322","Wickham, Berkshire, England",NA,"50.81019","-0.50521","Rustington, Sussex, England",0,0,0,1,0,0,1,1
"MQZB-4MN","Elinor Barbor","Female","1455–",NA,"+1455","54.9027","-1.419","Bishopwearmouth, Durham, England",NA,"50.81019","-0.50521","Rustington, Sussex, England",0,0,0,1,0,0,1,1
"LVFX-CYH","Thomas Hendley","Male","1426–11 February 1495",69,"+1426","51.1324","0.2633","Cranbrook, Tunbridge Wells, Kent, England","+1495-02-11","51.0968","0.5376","Cranbrook, Kent, England",0,0,0,2,2,9,1,4
"9HY9-JJP","Joan Shoyswell","Female","1426–1496",70,"+1426","51.0098","0.4382","Etchingham, Sussex, England","+1496","52.4379","-1.6496","England",0,0,0,0,2,0,1,4
"LVFS-CXW","Walter Roberts","Male","1438–before 18 October 1522",84,"+1438","51.08333","0.53333","Glassenbury, Kent, England",NA,"51.0968","0.5376","Glassenbury Manor, Cranbrook, Kent, England",18,3,13,8,2,6,2,6
"G8P1-SDS","Margaret Penn","Female","after 1440–6 May 1480",39,"+1440","51.22608","0.75054","Kent, England","+1480-05-06","51.0966","0.5369","Cranbrook, Kent, England",0,0,0,1,0,0,1,3
"LCXX-Y9C","John de Woley","Male","Jan 1395–1461",66,"+1395-01","53.18268","-2.53046","Moterham, Cheshire, England","+1461","53.18268","-2.53046","Broadbotham, Moterham, Cheshire, England",0,0,0,1,2,5,1,2
"26LW-M45","Joane Kriton","Female","about 1396–",NA,"+1396","50.766","-2.14508","Dorset, England",NA,"53.44122","-2.01655","Broadbottom, Cheshire, England",0,0,0,1,2,0,1,2
"L6RF-3KG","Henry Winterhay","Male","1405–1475",70,"+1405","50.766","-2.14508","Dorset, England","+1475","50.766","-2.14508","Dorset, England",0,0,0,0,2,3,1,1
"LJ2D-8G2","Thomasina of Dorset","Female","1409–1440",31,"+1409","50.766","-2.14508","Dorset, England","+1440","52.4379","-1.6496","England",0,0,0,0,0,0,1,1
"GXGW-R5J","Thomas Bennett","Male","1430–1509",79,"+1430","51.4015","-1.3231","Newbury, Berkshire, England","+1509","51.4015","-1.3231","Newbury, Berkshire, England",1,0,1,6,2,0,1,1
"L4WG-FTF","Lady Anne Selby","Female","1434–19 December 1474",40,"+1434","53.784","-1.068","Selby, Yorkshire, England","+1474-12-19","52.3368","-2.0585","Bromsgrove, Worcestershire, England",0,0,0,3,2,3,2,1
"G3CP-MZL","James Cockram","Male","1434–1484",50,"+1434","50.73646","-3.71887","Devon, England","+1484","50.73646","-3.71887","Devon, England",0,0,0,0,2,0,2,1
"G3CP-9T1","EOL Cockeram","Female","–",NA,NA,"52.4379","-1.6496","England",NA,NA,NA,NA,0,0,0,0,0,0,1,1
"GW7J-MMF","Sir Richard West 7th Baron de la Ware","Male","28 October 1430–10 March 1475",44,"+1430-10-28","51.1133","-0.9028","Oakhanger, Hampshire, England","+1475-03-10","50.981","-0.3385","Sussex, England",0,0,0,0,2,0,1,1
"GW7N-1X2","Emma Shaw","Female","1440–",NA,"+1440","51.1137","-0.903","Oakhanger, Hampshire, England, United Kingdom",NA,NA,NA,NA,0,0,0,0,0,0,1,1
"GCTV-VZJ","Stanislau Boris","Male","1435–",NA,"+1435","47.5","19.0655","Budapest, Hungary",NA,NA,NA,NA,0,0,0,0,0,0,1,1
"G9FB-KVQ","Julia Liszewska","Female","1435–aft 1455",21,"+1435","47","19.5","Hungary","+1455","47","19.5","Hungary",0,0,0,0,0,0,1,1
"GZV8-H1H","CARL Boris Mattern","Male","1440–",NA,"+1440","52.924","-1.478","Derby, Derbyshire, England, United Kingdom",NA,NA,NA,NA,0,0,0,0,0,0,1,1
"GXNJ-288","John Clark I Baron Of Forde Hall","Male","1394–10 December 1482",88,"+1394","51.30825","0.30846","Wrotham, Kent, England","+1482-12-10","51.30825","0.30846","Wrotham, Kent, England",8,3,6,0,2,2,2,5
"LDBP-5MC","Lady Susan Agnes Forde","Female","about 1394–1482",88,"+1394","51.28946","0.29827","Forde Hall, Wrotham, Kent, England","+1482","51.30825","0.30846","Forde Hall, Wrotham, Kent, England",3,0,3,8,2,2,2,5
"L1S2-Q46","Talran Tatesham Esq.","Male","1400–10 December 1485",85,"+1400","51.2185","1.1431","Fawnes Manor, Tatesham, Wrotham, Tonbridge and Malling, Kent, England, United Kingdom","+1485-12-10","51.2185","1.1431","Fawnes Manor, Tatesham, Wrotham, Tonbridge and Malling, Kent, England, United Kingdom",4,0,5,0,2,1,1,3
"GD5W-T8B","Alice McCoy","Female","1405–1480",75,"+1405","51.28946","0.29827","Wrotham, Kent, England","+1480","51.22608","0.75054","Kent, England",2,0,2,3,0,0,1,3
"GHF7-Q69","Sir Thomas Moyle","Male","1370–8 February 1445",75,"+1370","50.4712","-4.719","Bodmin, Cornwall, England","+1445-02-08","51.24461","0.96119","Chilham, Kent, England",3,0,3,0,2,0,1,6
"LTJQ-CF1","Lady Isabelle Knollys","Female","1386–1461",75,"+1386","51.72483","-0.20869","North Mymms, Hertfordshire, England","+1461","51.51","-0.12","London, Middlesex, England",0,0,0,0,2,0,1,6
"G7S3-JL7","John Lucombe III","Male","1384–1410",26,"+1384","50.95575","-4.10548","Stevenstone, Devon, England","+1410","50.95575","-4.10548","Stevenstone, Devon, England",0,0,0,1,2,2,1,3
"G2L9-BW4","Lady Margaret Cornwall Kayle","Female","1385–1445",60,"+1385","50.2633","-5.0518","Truro, Cornwall, England","+1445","50.95575","-4.10548","Stevenstone, Devon, England",0,0,0,0,2,0,2,4
"GQQN-H3D","John CURZON DECURZON","Male","1395–1450",55,"+1395","52.7211","-1.7084","Croxhall, Derbyshire, England","+1450",NA,NA,NA,0,0,0,0,0,0,1,1
"KNHZ-KCS","Sir Thomas Ramsden Sr","Male","1430–1525",95,"+1430","53.6835","-1.8451","Of, Elland, Yorkshire, England","+1525","53.6835","-1.8451","Elland, West Riding, Yorkshire, England",0,0,0,0,2,0,1,5
"LKVK-KVH","Mrs. Ramsden","Female","about 1436–",NA,"+1436","53.6835","-1.8451","Elland, Yorkshire, England",NA,NA,NA,NA,0,0,0,0,0,0,1,5
"G9TY-MJ9","John Bothomley","Male","1440–",NA,"+1440","53.6835","-1.8451","Elland, Yorkshire, England",NA,"53.6835","-1.8451","Elland, Yorkshire, England",0,0,0,0,0,0,1,1
"MP5K-9JG","Sarah Chadwick","Female","1440–",NA,"+1440","53.6835","-1.8451","Elland, Yorkshire, England",NA,"53.6835","-1.8451","Elland, Yorkshire, England",0,0,0,0,0,0,1,1
