"fid","QID","name","lifespan","age_at_death","birth_country","children","siblings"
"GLR1-NDZ",NA,"Baroness Maud of Buckland","1225 - Unknown",NA,NA,1,0
"GLR2-KCW",NA,"William de Breton","1229 - 1281",52,"UK:Great Britain",2,0
"GLRS-NBS",NA,"Galfridus","Unknown - Unknown",NA,NA,2,0
"GLRY-TWX",NA,"Richard de Knoll","1220 - 1253",34,"UK:Great Britain",1,0
"GLSD-694",NA,"Baron Hugh de Corona","1200 - 1291",91,"UK:Great Britain",1,0
"GLSD-BY1",NA,"Baroness Alice de Storeton","1198 - 1280",82,"UK:Great Britain",1,3
"GLSF-3CG",NA,"Pathhead","1210 - Unknown",NA,"UK:Great Britain",1,0
"GLSS-K6R",NA,"William le Fleming Douglas I Laird Of Douglas","1150 - 1214",64,"UK:Great Britain",6,0
"GLT8-TVZ",NA,"Jean I Comte De Ponthieu, Comte D'aumale,","1255 - 1302",47,"France",5,0
"GLTD-XSC",NA,"Ide de Beaumont-Meulan","1260 - 1324",64,"France",5,5
"GLTN-YQR",NA,"Lady Matilda Corbet","1165 - Unknown",NA,NA,1,0
"GLVW-CNG",NA,"Mrs. Nicholas FitzRalph de Chaddesdon","1195 - Unknown",NA,"UK:Great Britain",1,0
"GLWS-WQY",NA,"Hervé III seigneur de Vierzon","1235 - 1270",35,"France",1,2
"GLXP-C5N",NA,"Joan Meinill","1180 - 1226",46,"UK:Great Britain",2,0
"GLYD-WSF",NA,"John Msgnusson Of Orkney And Caithness","Unknown - Unknown",NA,"UK:Scotland:Orkney Islands:Mainland",1,0
"GLZ5-BK1",NA,"Thomas Woodchurch Clerke","1266 - 1336",70,"UK:Great Britain",2,2
"GM2B-RTB",NA,"Marguerite de Moerkerke","1246 - 1283",37,"Belgium",1,0
"GM2Q-C13",NA,"Boniface of Saluzzo","1180 - 1212",32,"Italy",1,6
"GM3R-1WB",NA,"Ralph ap Eynion of Malpas","1125 - 1200",75,"UK:Great Britain",6,3
"GM5P-CKQ",NA,"Edmund de Comyn","1245 - 1314",69,"UK:Great Britain",3,0
"GM6G-PHJ",NA,"Miles de Radcliffe","1200 - Unknown",NA,"UK:Great Britain",2,0
"GM6R-L59",NA,"William Solers","1195 - Unknown",NA,"UK:Great Britain",3,0
"GM7Z-XS5",NA,"Roger II Merlay","1173 - Unknown",66,"UK:Great Britain",2,2
"GM91-PDL",NA,"End","1234 - Unknown",NA,"France",1,0
"GMBF-4RK",NA,"Jeanne de Malestroit","1260 - Unknown",NA,"France",6,3
"GMBJ-5DR",NA,"Gilbert de Talbot","1150 - Unknown",81,"UK:Great Britain",3,1
"GMBV-NS6",NA,"Earl de Hereford","1153 - Unknown",NA,"UK:Great Britain",1,0
"GMCB-9T4",NA,"Catherine De Cayeux","1244 - 1304",60,"France",4,2
"GMCV-M2R",NA,"Imperatrice d'Arci","1235 - 1309",75,"Italy",3,0
"GMD4-167",NA,"Matilda ferch Cunedda of Glamorgan","1161 - 1180",19,"UK:Great Britain",3,0
"GMF1-J32",NA,"Bernhard III. Herzog von Sachsen Fürst von Anhalt","1140 - 1212",72,"Germany",5,12
"GMF5-5RD",NA,"Thomas de Wymerxley","1260 - 1320",60,"UK:Great Britain",2,0
"GMFR-HTN",NA,"William Le Waleys I","1170 - Unknown",NA,"UK:Great Britain",1,0
"GMFR-ZTB",NA,"Thomas Champflour","1190 - Unknown",NA,NA,1,0
"GMGW-4XR",NA,"Elizabeth Copleston","1217 - Unknown",NA,"UK:Great Britain",1,0
"GMJ6-LRD",NA,"Robert de Hereford","1238 - 1303",65,"UK:Great Britain",1,1
"GMJ9-8XG",NA,"Cicely Lostock","1288 - Unknown",NA,"UK:Great Britain",2,0
"GMJ9-8XW",NA,"Alda de Nettlestead","1210 - 1241",31,"UK:Great Britain",2,0
"GMN3-2RV",NA,"Hawise of Wiltshire","1165 - Unknown",NA,"UK:Great Britain",1,0
"GMN6-LFL",NA,"William d'Auberville","1196 - 1248",52,NA,1,0
"GMN6-WDS",NA,"Nicola","Unknown - Unknown",NA,"Germany",1,0
"GMN7-17R",NA,"Agatha of England","1200 - 1222",22,"UK:Great Britain",4,0
"GMN8-14V",NA,"Constance","1240 - Unknown",NA,"UK:Great Britain",2,0
"GMN9-4T2",NA,"William de St. Claire","1100 - Unknown",NA,"UK:Great Britain",1,0
"GMNC-KRP",NA,"David Golbourne","1200 - 1245",45,"UK:Great Britain",1,0
"GMNC-P28",NA,"William Huntingfield","1237 - Unknown",53,"UK:Great Britain",5,0
"GMNC-T43",NA,"Emma de Foleville","1170 - Unknown",NA,"UK:Great Britain",6,0
"GMND-3V3",NA,"Hugh de Morewick","Unknown - 1251",NA,"UK:Great Britain",3,2
"GMNF-2QS",NA,"Rawlff ap Caradog","1089 - Unknown",NA,"UK:Great Britain",1,0
"GMNF-KXN",NA,"Richard Wakehurst I","1246 - 1309",63,"UK:Great Britain",1,0
"GMNF-P46",NA,"Piers II Goldington","1170 - 1252",82,"UK:Great Britain",5,1
"GMNH-4KH",NA,"Guglielmo I Stendardo de Beynes","1213 - 1271",58,NA,6,2
"GMNK-VRQ",NA,"Mathilda ""Maud"" de Waterville","1142 - 1228",86,"UK:Great Britain",4,3
"GMNR-ZJD",NA,"Órlaith Nhic ""Urlachen"" Murchadha of Leinster","1155 - 1200",45,"Ireland",10,0
"GMNW-N5L",NA,"Sarah de Aunus","1195 - 1225",30,"UK:Great Britain",2,3
"GMP6-31F",NA,"Adam Bozum","1216 - Unknown",59,"UK:Great Britain",1,1
"GMPR-38R",NA,"William Mordaunt","1200 - Unknown",78,"UK:Great Britain",3,2
"GMQG-ZWN",NA,"Kunigunde van Breda en Schoten","1180 - 1234",54,NA,7,4
"GMRK-F23",NA,"Joanna Clinton","1170 - 1194",24,"UK:Great Britain",3,0
"GMS2-16P",NA,"Mechthild von Holte","1227 - 1301",74,NA,1,0
"GMTN-V57",NA,"Alwyn Lennox 2nd Earl of Lennox","1160 - Unknown",54,"UK:Great Britain",18,5
"GMVJ-VRT",NA,"William Washington II","1187 - 1238",51,"UK:Great Britain",7,2
"GMVS-CTT",NA,"Fergus Colban Buchan 4th Earl of Buchan","1165 - 1199",34,"UK:Great Britain",1,0
"GMX1-65D",NA,"Marie de Bontishall","1170 - Unknown",NA,"UK:Great Britain",1,0
"GMXL-Q4P",NA,"Juliana de Montfort","1155 - 1202",47,"UK:Great Britain",2,6
"GMY4-GLD",NA,"Richard Corbet","1173 - Unknown",61,"UK:Great Britain",5,4
"GMYX-QGN",NA,"Roger Kniveton","Unknown - 1259",82,"UK:Great Britain",9,0
"GN1R-KY8",NA,"Mrs Miles Radcliffe","1202 - Unknown",NA,"UK:Great Britain",1,0
"GN24-SRM",NA,"Isilia Addington","1154 - 1216",62,"UK:Great Britain",3,0
"GN2W-3RH",NA,"Robert de Steptvans","1172 - 1216",44,"UK:Great Britain",1,0
"GN2X-L61",NA,"Rydarch Dewalford Le Gros","1202 - Unknown",NA,"UK:Great Britain",2,0
"GN3B-3T4",NA,"Hugh de Rumigny - Lord of Rumigny","1235 - 1270",35,"France",2,10
"GN3B-8ZG",NA,"Elisabeth de Wallers","1190 - 1240",50,"Belgium",2,0
"GN3B-DCS",NA,"Philippine van Beveren Dixmuiden","1247 - 1306",59,"France",1,4
"GN3H-1ZR",NA,"Helena of Kent","1196 - Unknown",NA,"UK:Great Britain",4,1
"GN3Y-GZR",NA,"Jeanne de Wavrin","1217 - Unknown",NA,"France",3,5
"GN43-646",NA,"Richwara of Zülpichgau","0908 - 0963",55,"France",23,1
"GN45-YSR",NA,"Dame Isabelle de Conde - Dame de Conde","1203 - 1266",63,"France",1,7
"GN4F-Q8W",NA,"Robert II de Montigny en Ostrevent","1229 - 1292",63,"France",1,0
"GN4N-3N6",NA,"Beatrice Somerled","1185 - 1240",55,"UK:Great Britain",3,14
"GN59-X4K",NA,"Baudouin de Haveskerque","1195 - 1264",69,"France",3,0
"GN6T-WXW",NA,"Mr Herbert de Hedersett","1190 - Unknown",NA,"UK:Great Britain",1,0
"GN87-75B",NA,"Reginald De Notton","1138 - 1190",52,"UK:Great Britain",1,1
"GNB8-X3C",NA,"John Giffard de Maltravers IV","1202 - 1257",55,"UK:Great Britain",1,1
"GNBQ-TJ5",NA,"Mrs. Katherine Colquhoun","1250 - Unknown",NA,"UK:Great Britain",1,0
"GNC7-XMV",NA,"Joan Margaret Booth","1142 - 1205",63,"UK:Great Britain",4,1
"GNCB-3JP",NA,"Amicia De Kingsley","Unknown - 1244",73,"UK:Great Britain",1,0
"GNCB-9M7",NA,"Bernhard III. zur Lippe","1204 - 1265",61,"Germany",8,7
"GNCB-S5Q",NA,"Béraud de Mercoeur VIII","1208 - 1249",86,"France",6,1
"GNCB-Z7L",NA,"Sir Randle Baron Thornton of Thornton-Le-Moors le Roter de Thornton","1162 - 1244",82,"UK:Great Britain",1,0
"GNCY-1JB",NA,"Béatrix de Bourbon","1213 - 1281",68,"France",6,3
"GNCY-NXY",NA,"Richard IV De Legh Lord Of West Hall","1200 - Unknown",NA,"UK:Great Britain",1,1
"GNG8-M2D",NA,"Alix Adèle de LUZARCHES","1130 - Unknown",NA,"France",9,0
"GNGW-QKS",NA,"Guillaume III de TANCARVILLE Chamberlain de Normandie","1150 - 1214",64,"France",4,1
"GNH5-JZX",NA,"Henry Shirley","1168 - 1193",25,"UK:Great Britain",3,4
"GNHN-P8D",NA,"Margaretha van Holland","1234 - 1277",43,"Belgium",3,5
"GNHW-6L1",NA,"Heilwig zur Lippe","1198 - 1250",52,"Germany",4,7
"GNHW-SGY",NA,"Johann  I der Theologe von Mecklenburg","1202 - 1264",62,"Germany",7,0
"GNKC-TLM",NA,"Gijsbrecht Van Amstel IV","1235 - 1303",68,NA,5,2
"GNL5-GHT",NA,"Otto II von Bayern","1206 - 1253",47,"Germany",5,1
"GNLG-CKQ",NA,"Alain II d'Avaugour Baron de Mayenne, Vicomte de Dinan","Unknown - 1265",31,"France",4,6
"GNLG-WZC",NA,"Robert de Bigars","1225 - Unknown",NA,"France",1,0
"GNLK-WZV",NA,"Beatrix de Châlon","1170 - 1227",57,"France",8,0
"GNMP-7QV",NA,"Gilbert Gilchrist","1200 - 1256",56,"UK:Scotland:Orkney Islands:Mainland",2,0
"GNNY-M67",NA,"Baron Ives de Morville","1209 - 1256",47,"UK:Great Britain",2,3
"GNP6-X4D",NA,"Mascarose de Comminges","1260 - 1291",32,"France",4,4
"GNPD-RYY",NA,"Martha de Béarn","1245 - 1317",72,"France",7,3
"GNPG-MFT",NA,"Guillaume IV de PAYNEL Baron de Hambye seigneur de Bréhal et Drax","1215 - 1272",57,"France",6,5
"GNPR-XFY",NA,"Johanna de Plenderleith - Baroness of Plenderleith","1265 - Unknown",NA,"UK:Great Britain",1,0
"GNPW-TTF",NA,"Marie de Lusignan Countess of Eu","1223 - 1260",37,"France",4,0
"GNQ3-74H",NA,"Meddefys verch Owain","1160 - 1245",85,"UK:Great Britain",5,3
"GNQ5-1L2",NA,"Mrs Robert Hansard","1232 - Unknown",NA,"UK:Great Britain",1,0
"GNSC-FGH",NA,"Baudouin de Hénin-Liétard","1259 - 1295",36,NA,1,0
"GNSC-VFL",NA,"Mathilde de Luxembourg van Limburg","1255 - 1318",63,NA,1,0
"GNSN-GD5",NA,"Hugues I de Brienne Comte de Brienne","1235 - 1296",61,"France",3,1
"GNSX-5C5",NA,"Mary Wake","Unknown - 1270",NA,NA,2,0
"GNT3-3BM",NA,"John de Kilpec","1160 - 1205",45,"UK:Great Britain",4,0
"GNTR-XF5",NA,"Elizabeth Hillary","1220 - 1260",40,"UK:Great Britain",1,0
"GNVF-KMX",NA,"Mathieu Ier dit le Débonnaire duc de Lorraine","1119 - 1176",57,"France",7,10
"GNWP-GS7",NA,"Malcolm MacFerchar - Lord of Cowall","1181 - 1235",54,"UK:Great Britain",3,3
"GNWP-K5H",NA,"Beatrix Fraser","1216 - 1273",57,"UK:Great Britain",1,0
"GNWV-DGF",NA,"Carew Reynell","1125 - 1190",65,"UK:Great Britain",2,1
"GNWV-VL7",NA,"Agnes de Verley","1189 - 1233",44,"UK:Great Britain",2,2
"GNXV-L21",NA,"Beatrice Newman","1160 - Unknown",NA,NA,5,0
"GNXV-XDY",NA,"Paganus de Villiers - Lord of Newbold","1165 - Unknown",NA,"UK:Great Britain",1,0
"GNY2-6T5",NA,"Mrs Trussell","1160 - Unknown",NA,"UK:Great Britain",1,0
"GNYD-YWY",NA,"Agnes de Braose","1130 - 1170",40,"UK:Great Britain",4,0
"GNZM-J4M",NA,"F Blore","1155 - Unknown",NA,"UK:Great Britain",1,0
"GNZR-CZS",NA,"Mrs Adam de Boothe of Cheshire","Unknown - Unknown",NA,NA,1,0
"GNZS-54B",NA,"Alice de Vernon","1212 - 1275",63,"UK:Great Britain",4,10
"GNZS-T1P",NA,"Agnes Lindsay","Unknown - Unknown",NA,NA,2,0
"GQ19-BV8",NA,"Grizzle Flava","1228 - Unknown",NA,"UK:Great Britain",5,0
"GQ2N-YB2",NA,"Roger de Burnell","1210 - 1259",49,"UK:Great Britain",4,1
"GQ2W-1ST",NA,"Idonea Comyn","1148 - 1232",84,"UK:Great Britain",5,7
"GQ3G-N6T",NA,"Imenia Isabel Corbet","1195 - 1247",53,"UK:Great Britain",3,1
"GQ3Z-JLL",NA,"Roger de Munchensy","1210 - Unknown",39,"UK:Great Britain",3,3
"GQ4B-7ZH",NA,"Henry I fitzRobert de Trafford","1180 - Unknown",40,"UK:Great Britain",4,3
"GQ4F-49F",NA,"Baron Walter Hale","1202 - 1247",45,"UK:Great Britain",2,0
"GQ63-GPM",NA,"Robert Daiville II","1150 - Unknown",51,"UK:Great Britain",2,0
"GQ63-W1D",NA,"John de la Warre","1165 - 1213",48,"UK:Great Britain",1,0
"GQ69-BDN",NA,"Bartholomew de Mortimer","1145 - 1195",51,"UK:Great Britain",2,2
"GQ6G-BXH",NA,"Joan","1185 - Unknown",81,"UK:Great Britain",1,0
"GQ6L-3WL",NA,"Regina della Scalla","1190 - 1212",22,"Italy",3,0
"GQ6W-8T4",NA,"Adam de Hoghton","1175 - 1203",29,"UK:Great Britain",2,0
"GQ6W-8Z4",NA,"Letitia de Moreton","1170 - 1232",62,"UK:Great Britain",5,0
"GQ6W-D6W",NA,"Maud d’Hoveringham","1180 - Unknown",NA,"UK:Great Britain",1,2
"GQ6W-H9X",NA,"William le Clere","1150 - Unknown",NA,"UK:Great Britain",1,0
"GQ6W-Z4C",NA,"Michael Fleming","1185 - 1219",34,"UK:Great Britain",1,8
"GQ79-PLQ",NA,"Sir Norman Leslie Constable of Inverurie, 3rd Baron of Leslie","1155 - Unknown",92,"UK:Great Britain",3,2
"GQ7S-SRS",NA,"Sir Alexander de Markham Castellene of Nottingham Castle","1130 - 1222",92,"UK:Great Britain",8,3
"GQ87-DXK",NA,"Athelstan Minnesson","1125 - Unknown",NA,"UK:Great Britain",2,0
"GQ8W-YTS",NA,"Ilger FitzRandolph","1180 - Unknown",NA,"UK:Great Britain",1,0
"GQB5-7ND",NA,"Hugh Sampson of Epperstone and Woodborough","1210 - Unknown",NA,"UK:Great Britain",3,0
"GQBL-VL5",NA,"Alais De France De Ponthieu","1160 - 1220",59,"France",1,1
"GQBZ-J36",NA,"Ioannis Ioannes KomnTHRAKESION Ange","1140 - Unknown",NA,"Turkey:North",1,0
"GQCW-8PV",NA,"Ralph de Goushill","1185 - 1241",56,"UK:Great Britain",1,1
"GQDP-NND",NA,"Thomas Pincerna","1185 - 1265",80,"UK:Great Britain",2,1
"GQDR-59S",NA,"Walter De Mandeville","1210 - 1267",57,"UK:Great Britain",2,0
"GQDW-4ZJ",NA,"Henry Foljambe Lord of Tideswell","1152 - 1232",80,"UK:Great Britain",1,0
"GQFW-GW6",NA,"Agnes Picot","1194 - 1233",39,"UK:Great Britain",2,0
"GQG6-8SK",NA,"Walter de Toft","1170 - 1216",46,"UK:Great Britain",1,0
"GQGW-S5K",NA,"Emma Grainsby","1190 - 1226",36,"UK:Great Britain",1,0
"GQGY-82F",NA,"Sir Piers Maulay II","1229 - Unknown",50,"UK:Great Britain",5,4
"GQHG-ZDR",NA,"Joan de Normanville","1240 - 1324",84,"UK:Great Britain",2,0
"GQJ1-XKT",NA,"Alice Jarpenville","1179 - 1254",75,"UK:Great Britain",1,0
"GQKN-3BF",NA,"Philipp I. von Vianden","1225 - 1273",48,"Luxembourg",9,4
"GQL2-J8R",NA,"Henry Tankersley","1210 - 1261",51,"UK:Great Britain",2,0
"GQL7-FRJ",NA,"Richard De Comyn Lord Of Tynedale","1115 - 1177",62,"UK:Great Britain",8,0
"GQM4-GXC",NA,"Alexander de Stourton 2 Children","1205 - 1245",40,"UK:Great Britain",3,2
"GQMG-8W6",NA,"Margaret de Brampton","1116 - 1185",69,"UK:Great Britain",13,2
"GQN2-MWT",NA,"Mary MacAlpin of Finnick","1280 - 1363",83,"UK:Great Britain",5,2
"GQNK-1W5",NA,"Malcolm Cam MacGregor -  'Lame Lord' of Glenorchy","1275 - 1374",99,"UK:Great Britain",3,1
"GQNW-7V2",NA,"Miles de Reigny","1210 - 1252",42,"UK:Great Britain",1,3
"GQQH-3QM",NA,"Rohesia Blount","1207 - 1271",64,"UK:Great Britain",1,4
"GQQJ-4B1",NA,"Philip de Prendergast","1170 - 1229",59,NA,5,1
"GQVG-CHJ",NA,"William Folet","1130 - Unknown",NA,NA,1,0
"GQXL-S7M",NA,"Sir Robert Griffin Patrick -Lord of Castle Shokelach","1203 - 1230",27,"UK:Great Britain",1,0
"GQYB-S6Q",NA,"Clementia Wodeburgh","1212 - Unknown",NA,"UK:Great Britain",4,2
"GS1B-SH7",NA,"Baldwin Belauney","1255 - Unknown",NA,"UK:Great Britain",2,0
"GS1T-2S8",NA,"Reginald Beaupel","1215 - 1270",55,"UK:Great Britain",1,0
"GS1T-5M9",NA,"Pieter Piers Becard","1245 - 1290",45,NA,2,0
"GS39-LWW",NA,"Margherita di Svevia","1230 - 1298",68,"Italy",5,0
"GS3B-8XQ",NA,"Thomas FitzWilliam","1191 - 1242",51,"UK:Great Britain",11,1
"GS3C-3WT",NA,"Aleidis von Heinsberg-Sponheim","1240 - 1303",64,"Germany",7,5
"GS49-QXJ",NA,"Adelheid of Tyrol","1212 - 1279",67,"Austria",5,1
"GS5J-X8F",NA,"David Macduff","1181 - 1220",40,"UK:Great Britain",3,4
"GS5M-64D",NA,"Duncan MacDuff 9th Earl of Fife","1262 - 1289",27,NA,5,1
"GS5W-2L5",NA,"Isabelle de Dreux","1264 - 1300",36,"France",5,1
"GS81-MF5",NA,"Richard Le Bird","1170 - Unknown",NA,"UK:Great Britain",1,2
"GS8T-5JM",NA,"William Thorpe","1215 - Unknown",NA,"UK:Great Britain",2,0
"GS8T-KC9",NA,"Mrs William Thorpe","1219 - Unknown",NA,"UK:Great Britain",1,0
"GSBD-N5Q",NA,"Thurston de Banastre","1192 - 1219",27,"UK:Great Britain",3,2
"GSBQ-B3J",NA,"Mrs. Sabrina De Heaton","1165 - Unknown",NA,"UK:Great Britain",3,0
"GSC4-QJ2",NA,"Roger de Orreby","1228 - 1308",80,NA,1,5
"GSC5-NPN",NA,"Orm de Haydock","1165 - 1213",48,"UK:Great Britain",1,0
"GSF4-CKG",NA,"Roger de Prideaux I","1224 - 1302",78,"UK:Great Britain",10,2
"GSGK-453",NA,"William de Bellais","1150 - 1180",30,"UK:Great Britain",1,0
"GSHB-X11",NA,"Richard d' Aldford","1145 - 1213",68,NA,1,1
"GSJJ-BFW",NA,"Maud de Whitney","1280 - 1321",45,"UK:Great Britain",2,1
"GSKG-RJV",NA,"William de la Mare","1150 - 1216",66,"UK:Great Britain",4,3
"GSKJ-YFM",NA,"Cydifor Cadivor Ap Gwrgan","1112 - 1165",54,"UK:Great Britain",10,9
"GSKV-MZ5",NA,"Mallt verch LLywelyn Fychan of Carmarthenshire","1110 - Unknown",NA,"UK:Great Britain",14,0
"GSL9-CC5",NA,"Thomas De Lundin Hostarius of King Alexander II of Scotland","1170 - 1230",60,"UK:Great Britain",2,2
"GSLM-5L1",NA,"Sir Richard II Tempest","1170 - 1287",118,"UK:Great Britain",2,0
"GSLM-L6W",NA,"Otto I. gen. das Kind Herzog von Braunschweig-Lüneburg","1204 - 1252",48,"Germany",10,0
"GSPN-NHL",NA,"Margaret MacGillvray","1178 - Unknown",NA,NA,3,0
"GSPS-85T",NA,"Margaret Gant or de Gant","1253 - 1284",31,NA,3,5
"GSQ3-9W4",NA,"Anabilla Arbalastier","1180 - 1229",49,"UK:Great Britain",2,0
"GSS1-XRF",NA,"Jeanne de Toucy","1231 - 1317",86,"France",6,1
"GSSZ-QLG",NA,"Geoffrey VI Viscount de Chateaudun","1195 - 1249",54,"France",5,8
"GSTB-56J",NA,"Robert de Leybourne","1165 - 1199",34,"UK:Great Britain",3,0
"GSTB-WKC",NA,"Edeline de Broc","1165 - 1221",56,"UK:Great Britain",7,5
"GSTK-5HN",NA,"Sir William de Bruin","1140 - 1199",59,"France",2,0
"GSWP-ZQG",NA,"Elizabeth de Vautort","1270 - Unknown",NA,"UK:Great Britain",1,0
"GSX8-53N",NA,"Anora de Dommart","1128 - 1194",67,"France",10,0
"GSY2-33D",NA,"William le Belward","1140 - 1181",41,"UK:Great Britain",3,0
"GSY8-MSF",NA,"Agnes de Picquigney","1133 - 1209",76,"France",2,1
"GSYR-X36",NA,"Robert de Ferrers 2nd Earl of Derby","1100 - 1162",62,"UK:Great Britain",6,7
"GSYY-QPG",NA,"Nicolas II Bailleul de Conde","1230 - 1293",63,"France",5,1
"GSYZ-51J",NA,"Audlem","1263 - Unknown",NA,"UK:Great Britain",1,0
"GSZ6-BBV",NA,"John de Bruley","1160 - Unknown",NA,"UK:Great Britain",1,0
"GSZJ-1LK",NA,"John Lovell","1191 - Unknown",60,"UK:Great Britain",2,2
"GSZJ-VR4",NA,"Matilda Eastwell","1213 - 1267",54,"UK:Great Britain",6,0
"GSZN-F7F",NA,"Isabel FitzThomas Greystoke","1228 - 1323",95,"UK:Great Britain",4,5
"GSZX-QX2",NA,"Joan Kingwarton","1160 - Unknown",NA,"UK:Great Britain",1,0
"GSZX-W7Z",NA,"Jeanne De La De Goldington Saussaye","1173 - 1275",102,"UK:Great Britain",4,0
"GSZX-WPY",NA,"Mrs. Sarah Manning","1175 - Unknown",NA,"UK:Great Britain",1,0
"GV28-MZR",NA,"Blanche de DOL","1152 - Unknown",NA,"France",1,0
"GV2F-RKX",NA,"Mahaut de CHAUVIGNY","1230 - 1323",93,"Germany",3,0
"GV2Q-7GR",NA,"Jeanne D'Acquigny","1210 - Unknown",NA,"France",4,0
"GV2X-BD8",NA,"William Murray of Sutherland","1138 - 1203",65,"UK:Great Britain",8,0
"GV2Z-BL2",NA,"Rollon de HARCOUET","1138 - 1203",65,"France",1,0
"GV34-6MB",NA,"Count Adolf IV. von Schauenburg und Holstein","Unknown - 1261",56,NA,4,0
"GV3H-561",NA,"Galfridus de Hughes","1170 - Unknown",NA,"UK:Great Britain",1,2
"GV4K-RNT",NA,"Thomas FitzBernard III","1175 - 1214",39,"UK:Great Britain",1,1
"GV5L-8V6",NA,"William de Ipstones","1204 - 1261",57,"UK:Great Britain",2,1
"GV6J-QM1",NA,"Jean d'HARCOURT Dit le Prud'Homme","1215 - 1288",73,"France",14,0
"GV7V-NYT",NA,"Christopher de Ardrossan","1241 - Unknown",NA,NA,1,0
"GV7Y-QDZ",NA,"Markgraf Albrecht II. von Brandenburg","Unknown - 1220",43,"Germany",4,2
"GV8D-2HG",NA,"Ethne Ruthven","1130 - 1170",40,"UK:Great Britain",4,0
"GV8D-Y8F",NA,"Ferquhard de Strathearn - Second Earl of Strathearn","1125 - 1171",46,"UK:Great Britain",4,0
"GV9M-325",NA,"Mrs. Adam de Knowsley","1202 - Unknown",NA,"UK:Great Britain",2,0
"GV9V-PT5",NA,"William de Mordington","1180 - 1276",96,"UK:Great Britain",2,0
"GVB3-RVN",NA,"Mathilde von Groitzsch","1185 - 1225",40,"Germany",4,3
"GVBP-9D1",NA,"Ermengarde Durward","1233 - Unknown",NA,"UK:Great Britain",7,2
"GVBP-9TD",NA,"Sir William De Soulis Lord Of Liddesdale","1240 - 1321",81,"UK:Great Britain",3,3
"GVC3-81X",NA,"Marie Salour de Belleme","1162 - 1210",48,"UK:Great Britain",1,0
"GVC8-2CG",NA,"Mrs. unknown","Unknown - Unknown",NA,NA,1,0
"GVDZ-9VG",NA,"Henry I d'Estouteville - Lord of Elkington, Sgr d’Estouteville et Rames et de Valmont","1170 - 1232",62,"France",4,7
"GVF1-9BY",NA,"Henry de Edmundiston","1222 - 1253",31,NA,1,0
"GVF1-MVF",NA,"John Strivelyn of Rathoran","1283 - 1339",56,"UK:Great Britain",5,1
"GVF2-7Q2",NA,"Sir David Lochore","1210 - 1290",80,"UK:Great Britain",1,0
"GVF7-TBH",NA,"Alexander Pope","1280 - 1350",70,"UK:Great Britain",1,0
"GVF8-27J",NA,"Reginald FitzRoy","1186 - Unknown",NA,"UK:Great Britain",1,0
"GVF8-K72",NA,"Mabel FitzRichard","1190 - Unknown",NA,"UK:Great Britain",1,0
"GVFK-HSR",NA,"John Bisset Lord of Lovat","1190 - 1259",69,"UK:Great Britain",4,0
"GVG1-K6W",NA,"Margred Ferch Gruffydd Madog","1234 - 1314",80,"UK:Wales:Anglesey",1,0
"GVGH-9GB",NA,"Mrs. William de St. Claire","1105 - Unknown",NA,"UK:Great Britain",1,0
"GVH1-QB7",NA,"Avicia de Thirlestane","1230 - 1280",50,"UK:Great Britain",3,0
"GVHF-WFY",NA,"William d'Aubigny Lord of Belvoir","1160 - 1236",76,"UK:Great Britain",5,1
"GVHW-T9Y",NA,"Unknown","Unknown - Unknown",NA,NA,1,0
"GVJ5-L1L",NA,"Mrs Thomas Dell Bate","1235 - Unknown",NA,"UK:Great Britain",1,0
"GVJF-CKR",NA,"Mrs. William de Bellais","1155 - Unknown",NA,"UK:Great Britain",1,0
"GVJG-SF6",NA,"Elisabeth von Valkenburg","1250 - 1280",30,"Germany",2,2
"GVJK-51Z",NA,"Everwinus de Whalesborough","1150 - 1213",63,"UK:Great Britain",2,0
"GVJW-T79",NA,"Margueritte de Savoie","1215 - 1254",39,"France",3,2
"GVL3-6R2",NA,"Beatrix","Unknown - Unknown",NA,NA,1,0
"GVL8-MC4",NA,"Walter Pollard I","1233 - Unknown",NA,"UK:Great Britain",1,0
"GVLD-RJZ",NA,"Mary Oliver","1248 - 1291",43,"UK:Great Britain",1,0
"GVLX-92Q",NA,"Mrs. Christopher De Ardrossan","1246 - Unknown",NA,"UK:Great Britain",1,0
"GVLY-LW9",NA,"Matilda Loudham","1253 - 1305",52,"UK:Great Britain",5,1
"GVM7-RYG",NA,"Odelina","1140 - Unknown",NA,"UK:Great Britain",4,0
"GVM7-TFH",NA,"Richer de l'Aigle II","1136 - 1186",50,"France",4,6
"GVMJ-PLK",NA,"John Fenton","1220 - 1270",50,"UK:Great Britain",1,0
"GVNF-NR2",NA,"Hughes de Chalons","1220 - 1266",46,"France",9,0
"GVNP-N48",NA,"Agnes Fitz-Ranulf","1150 - 1250",100,"UK:Great Britain",4,0
"GVPT-WC1",NA,"Thiébaut II de Bar","1221 - 1291",70,"France",6,4
"GVRS-TQJ",NA,"Isabella Muriel","Unknown - Unknown",NA,NA,2,0
"GVS3-7QR",NA,"Odo of Burgundy Count of Nevers","1230 - 1266",36,"France",5,4
"GVS8-YT3",NA,"Margherita Aldobrandeschi","1255 - 1313",58,"Italy",2,0
"GVSX-53V",NA,"Margaret d'Everard","1160 - 1182",22,"France",1,0
"GVSX-722",NA,"Philippe V Roi de France et de Navarre","1293 - 1322",28,"France",2,7
